# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g728f5f489" 
Date_of_run______________________________________________________________ (date)_________________________ "13/04/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "15:55" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________ "EU-DEMO LAR 2023 baseline" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/low_aspect_ratio_DEMO.IN.DAT" 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________          -14 
# Numerics #
# PROCESS found a feasible solution #
D-D_->_T_fusion_rate_at_point_402________________________________________ fusrat_plasma_dd_triton_profile402_ 1.83356280859265875e+14 
D-D_->_T_fusion_rate_at_point_403________________________________________ fusrat_plasma_dd_triton_profile403_ 1.78703778643495906e+14 
D-D_->_T_fusion_rate_at_point_404________________________________________ fusrat_plasma_dd_triton_profile404_ 1.74137822131449000e+14 
D-D_->_T_fusion_rate_at_point_405________________________________________ fusrat_plasma_dd_triton_profile405_ 1.69657829516520281e+14 
D-D_->_T_fusion_rate_at_point_406________________________________________ fusrat_plasma_dd_triton_profile406_ 1.65263204793054938e+14 
D-D_->_T_fusion_rate_at_point_407________________________________________ fusrat_plasma_dd_triton_profile407_ 1.60953337911360031e+14 
D-D_->_T_fusion_rate_at_point_408________________________________________ fusrat_plasma_dd_triton_profile408_ 1.56727604944830188e+14 
D-D_->_T_fusion_rate_at_point_409________________________________________ fusrat_plasma_dd_triton_profile409_ 1.52585368269644344e+14 
D-D_->_T_fusion_rate_at_point_410________________________________________ fusrat_plasma_dd_triton_profile410_ 1.48525976757491094e+14 
D-D_->_T_fusion_rate_at_point_411________________________________________ fusrat_plasma_dd_triton_profile411_ 1.44548765981817219e+14 
D-D_->_T_fusion_rate_at_point_412________________________________________ fusrat_plasma_dd_triton_profile412_ 1.40653058438109406e+14 
D-D_->_T_fusion_rate_at_point_413________________________________________ fusrat_plasma_dd_triton_profile413_ 1.36838163778752703e+14 
D-D_->_T_fusion_rate_at_point_414________________________________________ fusrat_plasma_dd_triton_profile414_ 1.33103379063027344e+14 
D-D_->_T_fusion_rate_at_point_415________________________________________ fusrat_plasma_dd_triton_profile415_ 1.29447989022855609e+14 
D-D_->_T_fusion_rate_at_point_416________________________________________ fusrat_plasma_dd_triton_profile416_ 1.25871266344931188e+14 
D-D_->_T_fusion_rate_at_point_417________________________________________ fusrat_plasma_dd_triton_profile417_ 1.22372471969919594e+14 
D-D_->_T_fusion_rate_at_point_418________________________________________ fusrat_plasma_dd_triton_profile418_ 1.18950855409453062e+14 
D-D_->_T_fusion_rate_at_point_419________________________________________ fusrat_plasma_dd_triton_profile419_ 1.15605655081710656e+14 
D-D_->_T_fusion_rate_at_point_420________________________________________ fusrat_plasma_dd_triton_profile420_ 1.12336098666423656e+14 
D-D_->_T_fusion_rate_at_point_421________________________________________ fusrat_plasma_dd_triton_profile421_ 1.09141403480228141e+14 
D-D_->_T_fusion_rate_at_point_422________________________________________ fusrat_plasma_dd_triton_profile422_ 1.06020776873357641e+14 
D-D_->_T_fusion_rate_at_point_423________________________________________ fusrat_plasma_dd_triton_profile423_ 1.02973416648771734e+14 
D-D_->_T_fusion_rate_at_point_424________________________________________ fusrat_plasma_dd_triton_profile424_ 9.99985115049154219e+13 
D-D_->_T_fusion_rate_at_point_425________________________________________ fusrat_plasma_dd_triton_profile425_ 9.70952415034337031e+13 
D-D_->_T_fusion_rate_at_point_426________________________________________ fusrat_plasma_dd_triton_profile426_ 9.42627785633103750e+13 
D-D_->_T_fusion_rate_at_point_427________________________________________ fusrat_plasma_dd_triton_profile427_ 9.15002869830667031e+13 
D-D_->_T_fusion_rate_at_point_428________________________________________ fusrat_plasma_dd_triton_profile428_ 8.88069239928518125e+13 
D-D_->_T_fusion_rate_at_point_429________________________________________ fusrat_plasma_dd_triton_profile429_ 8.61818403384890000e+13 
D-D_->_T_fusion_rate_at_point_430________________________________________ fusrat_plasma_dd_triton_profile430_ 8.36241808998093594e+13 
D-D_->_T_fusion_rate_at_point_431________________________________________ fusrat_plasma_dd_triton_profile431_ 8.11330853459263906e+13 
D-D_->_T_fusion_rate_at_point_432________________________________________ fusrat_plasma_dd_triton_profile432_ 7.87076888304756719e+13 
D-D_->_T_fusion_rate_at_point_433________________________________________ fusrat_plasma_dd_triton_profile433_ 7.63471227302934062e+13 
D-D_->_T_fusion_rate_at_point_434________________________________________ fusrat_plasma_dd_triton_profile434_ 7.40505154315390156e+13 
D-D_->_T_fusion_rate_at_point_435________________________________________ fusrat_plasma_dd_triton_profile435_ 7.18169931678887188e+13 
D-D_->_T_fusion_rate_at_point_436________________________________________ fusrat_plasma_dd_triton_profile436_ 6.96456809162057891e+13 
D-D_->_T_fusion_rate_at_point_437________________________________________ fusrat_plasma_dd_triton_profile437_ 6.75357033559780312e+13 
D-D_->_T_fusion_rate_at_point_438________________________________________ fusrat_plasma_dd_triton_profile438_ 6.54861858999424141e+13 
D-D_->_T_fusion_rate_at_point_439________________________________________ fusrat_plasma_dd_triton_profile439_ 6.34962558046300938e+13 
D-D_->_T_fusion_rate_at_point_440________________________________________ fusrat_plasma_dd_triton_profile440_ 6.15650433712150938e+13 
D-D_->_T_fusion_rate_at_point_441________________________________________ fusrat_plasma_dd_triton_profile441_ 5.96916832490364297e+13 
D-D_->_T_fusion_rate_at_point_442________________________________________ fusrat_plasma_dd_triton_profile442_ 5.78753158566408672e+13 
D-D_->_T_fusion_rate_at_point_443________________________________________ fusrat_plasma_dd_triton_profile443_ 5.61150889382424062e+13 
D-D_->_T_fusion_rate_at_point_444________________________________________ fusrat_plasma_dd_triton_profile444_ 5.44101592773258281e+13 
D-D_->_T_fusion_rate_at_point_445________________________________________ fusrat_plasma_dd_triton_profile445_ 5.27596945939173906e+13 
D-D_->_T_fusion_rate_at_point_446________________________________________ fusrat_plasma_dd_triton_profile446_ 5.11628756581361328e+13 
D-D_->_T_fusion_rate_at_point_447________________________________________ fusrat_plasma_dd_triton_profile447_ 4.96188986604147812e+13 
D-D_->_T_fusion_rate_at_point_448________________________________________ fusrat_plasma_dd_triton_profile448_ 4.81269778887973047e+13 
D-D_->_T_fusion_rate_at_point_449________________________________________ fusrat_plasma_dd_triton_profile449_ 4.66863487767613203e+13 
D-D_->_T_fusion_rate_at_point_450________________________________________ fusrat_plasma_dd_triton_profile450_ 4.52962714021616875e+13 
D-D_->_T_fusion_rate_at_point_451________________________________________ fusrat_plasma_dd_triton_profile451_ 4.39560345406985469e+13 
D-D_->_T_fusion_rate_at_point_452________________________________________ fusrat_plasma_dd_triton_profile452_ 4.26649604080417578e+13 
D-D_->_T_fusion_rate_at_point_453________________________________________ fusrat_plasma_dd_triton_profile453_ 4.14224102667048047e+13 
D-D_->_T_fusion_rate_at_point_454________________________________________ fusrat_plasma_dd_triton_profile454_ 4.02277911319597891e+13 
D-D_->_T_fusion_rate_at_point_455________________________________________ fusrat_plasma_dd_triton_profile455_ 3.90805638931625781e+13 
D-D_->_T_fusion_rate_at_point_456________________________________________ fusrat_plasma_dd_triton_profile456_ 3.79802532848380859e+13 
D-D_->_T_fusion_rate_at_point_457________________________________________ fusrat_plasma_dd_triton_profile457_ 3.69264603150604766e+13 
D-D_->_T_fusion_rate_at_point_458________________________________________ fusrat_plasma_dd_triton_profile458_ 3.59188780190701016e+13 
D-D_->_T_fusion_rate_at_point_459________________________________________ fusrat_plasma_dd_triton_profile459_ 3.49573118083637539e+13 
D-D_->_T_fusion_rate_at_point_460________________________________________ fusrat_plasma_dd_triton_profile460_ 3.40417063267705977e+13 
D-D_->_T_fusion_rate_at_point_461________________________________________ fusrat_plasma_dd_triton_profile461_ 3.31721817849536016e+13 
D-D_->_T_fusion_rate_at_point_462________________________________________ fusrat_plasma_dd_triton_profile462_ 3.23490845731286875e+13 
D-D_->_T_fusion_rate_at_point_463________________________________________ fusrat_plasma_dd_triton_profile463_ 3.15730602707471484e+13 
D-D_->_T_fusion_rate_at_point_464________________________________________ fusrat_plasma_dd_triton_profile464_ 3.08451635834527891e+13 
D-D_->_T_fusion_rate_at_point_465________________________________________ fusrat_plasma_dd_triton_profile465_ 3.01670331252832188e+13 
D-D_->_T_fusion_rate_at_point_466________________________________________ fusrat_plasma_dd_triton_profile466_ 2.95411898753461719e+13 
D-D_->_T_fusion_rate_at_point_467________________________________________ fusrat_plasma_dd_triton_profile467_ 2.89715999374743320e+13 
D-D_->_T_fusion_rate_at_point_468________________________________________ fusrat_plasma_dd_triton_profile468_ 2.84649064288865859e+13 
D-D_->_T_fusion_rate_at_point_469________________________________________ fusrat_plasma_dd_triton_profile469_ 2.80339287819727578e+13 
D-D_->_T_fusion_rate_at_point_470________________________________________ fusrat_plasma_dd_triton_profile470_ 2.77193659673810547e+13 
D-D_->_T_fusion_rate_at_point_471________________________________________ fusrat_plasma_dd_triton_profile471_ 2.41838299080701211e+13 
D-D_->_T_fusion_rate_at_point_472________________________________________ fusrat_plasma_dd_triton_profile472_ 2.09818836886961016e+13 
D-D_->_T_fusion_rate_at_point_473________________________________________ fusrat_plasma_dd_triton_profile473_ 1.80944523334704961e+13 
D-D_->_T_fusion_rate_at_point_474________________________________________ fusrat_plasma_dd_triton_profile474_ 1.55027194063172090e+13 
D-D_->_T_fusion_rate_at_point_475________________________________________ fusrat_plasma_dd_triton_profile475_ 1.31881426895518965e+13 
D-D_->_T_fusion_rate_at_point_476________________________________________ fusrat_plasma_dd_triton_profile476_ 1.11324712290427188e+13 
D-D_->_T_fusion_rate_at_point_477________________________________________ fusrat_plasma_dd_triton_profile477_ 9.31776392191588086e+12 
D-D_->_T_fusion_rate_at_point_478________________________________________ fusrat_plasma_dd_triton_profile478_ 7.72640985121714453e+12 
D-D_->_T_fusion_rate_at_point_479________________________________________ fusrat_plasma_dd_triton_profile479_ 6.34115060507866602e+12 
D-D_->_T_fusion_rate_at_point_480________________________________________ fusrat_plasma_dd_triton_profile480_ 5.14510485648690527e+12 
D-D_->_T_fusion_rate_at_point_481________________________________________ fusrat_plasma_dd_triton_profile481_ 4.12179552422331836e+12 
D-D_->_T_fusion_rate_at_point_482________________________________________ fusrat_plasma_dd_triton_profile482_ 3.25517988622545215e+12 
D-D_->_T_fusion_rate_at_point_483________________________________________ fusrat_plasma_dd_triton_profile483_ 2.52968307323693555e+12 
D-D_->_T_fusion_rate_at_point_484________________________________________ fusrat_plasma_dd_triton_profile484_ 1.93023543189400635e+12 
D-D_->_T_fusion_rate_at_point_485________________________________________ fusrat_plasma_dd_triton_profile485_ 1.44231430920308081e+12 
D-D_->_T_fusion_rate_at_point_486________________________________________ fusrat_plasma_dd_triton_profile486_ 1.05199086828080957e+12 
D-D_->_T_fusion_rate_at_point_487________________________________________ fusrat_plasma_dd_triton_profile487_ 7.45982586164935425e+11 
D-D_->_T_fusion_rate_at_point_488________________________________________ fusrat_plasma_dd_triton_profile488_ 5.11712086650269714e+11 
D-D_->_T_fusion_rate_at_point_489________________________________________ fusrat_plasma_dd_triton_profile489_ 3.37372886171787415e+11 
D-D_->_T_fusion_rate_at_point_490________________________________________ fusrat_plasma_dd_triton_profile490_ 2.12002412750007355e+11 
D-D_->_T_fusion_rate_at_point_491________________________________________ fusrat_plasma_dd_triton_profile491_ 1.25562184856281693e+11 
D-D_->_T_fusion_rate_at_point_492________________________________________ fusrat_plasma_dd_triton_profile492_ 6.90241213866071625e+10 
D-D_->_T_fusion_rate_at_point_493________________________________________ fusrat_plasma_dd_triton_profile493_ 3.44602894495185623e+10 
D-D_->_T_fusion_rate_at_point_494________________________________________ fusrat_plasma_dd_triton_profile494_ 1.51305018803360119e+10 
D-D_->_T_fusion_rate_at_point_495________________________________________ fusrat_plasma_dd_triton_profile495_ 5.55735327298046398e+09 
D-D_->_T_fusion_rate_at_point_496________________________________________ fusrat_plasma_dd_triton_profile496_ 1.57071098738226295e+09 
D-D_->_T_fusion_rate_at_point_497________________________________________ fusrat_plasma_dd_triton_profile497_ 2.93057711238423586e+08 
D-D_->_T_fusion_rate_at_point_498________________________________________ fusrat_plasma_dd_triton_profile498_ 2.60915520572909042e+07 
D-D_->_T_fusion_rate_at_point_499________________________________________ fusrat_plasma_dd_triton_profile499_ 4.63461890435553796e+05 
D-D_->_T_fusion_rate_at_point_500________________________________________ fusrat_plasma_dd_triton_profile500_ 3.17320947994101346e+01 
D-D_->_3He_fusion_rate_at_point_0________________________________________ fusrat_plasma_dd_helion_profile0_ 5.33166997648993500e+15 
D-D_->_3He_fusion_rate_at_point_1________________________________________ fusrat_plasma_dd_helion_profile1_ 5.33159988843169800e+15 
D-D_->_3He_fusion_rate_at_point_2________________________________________ fusrat_plasma_dd_helion_profile2_ 5.33138962799367200e+15 
D-D_->_3He_fusion_rate_at_point_3________________________________________ fusrat_plasma_dd_helion_profile3_ 5.33103920638580100e+15 
D-D_->_3He_fusion_rate_at_point_4________________________________________ fusrat_plasma_dd_helion_profile4_ 5.33054864229079100e+15 
D-D_->_3He_fusion_rate_at_point_5________________________________________ fusrat_plasma_dd_helion_profile5_ 5.32991796186332400e+15 
D-D_->_3He_fusion_rate_at_point_6________________________________________ fusrat_plasma_dd_helion_profile6_ 5.32914719872889100e+15 
D-D_->_3He_fusion_rate_at_point_7________________________________________ fusrat_plasma_dd_helion_profile7_ 5.32823639398244600e+15 
D-D_->_3He_fusion_rate_at_point_8________________________________________ fusrat_plasma_dd_helion_profile8_ 5.32718559618655400e+15 
D-D_->_3He_fusion_rate_at_point_9________________________________________ fusrat_plasma_dd_helion_profile9_ 5.32599486136936500e+15 
