# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g4763ddcce" 
DT_fusion_rate_at_point_398______________________________________________ fusrat_plasma_dt_profile398____ 2.24216551742738480e+16 
DT_fusion_rate_at_point_399______________________________________________ fusrat_plasma_dt_profile399____ 2.13659291244701280e+16 
DT_fusion_rate_at_point_400______________________________________________ fusrat_plasma_dt_profile400____ 2.03457359348563280e+16 
DT_fusion_rate_at_point_401______________________________________________ fusrat_plasma_dt_profile401____ 1.93604517354215200e+16 
DT_fusion_rate_at_point_402______________________________________________ fusrat_plasma_dt_profile402____ 1.84094471138518720e+16 
DT_fusion_rate_at_point_403______________________________________________ fusrat_plasma_dt_profile403____ 1.74920874640817820e+16 
DT_fusion_rate_at_point_404______________________________________________ fusrat_plasma_dt_profile404____ 1.66077333426604720e+16 
DT_fusion_rate_at_point_405______________________________________________ fusrat_plasma_dt_profile405____ 1.57557408327794460e+16 
DT_fusion_rate_at_point_406______________________________________________ fusrat_plasma_dt_profile406____ 1.49354619157958680e+16 
DT_fusion_rate_at_point_407______________________________________________ fusrat_plasma_dt_profile407____ 1.41462448500742200e+16 
DT_fusion_rate_at_point_408______________________________________________ fusrat_plasma_dt_profile408____ 1.33874345569542560e+16 
DT_fusion_rate_at_point_409______________________________________________ fusrat_plasma_dt_profile409____ 1.26583730136422820e+16 
DT_fusion_rate_at_point_410______________________________________________ fusrat_plasma_dt_profile410____ 1.19583996528077980e+16 
DT_fusion_rate_at_point_411______________________________________________ fusrat_plasma_dt_profile411____ 1.12868517686535600e+16 
DT_fusion_rate_at_point_412______________________________________________ fusrat_plasma_dt_profile412____ 1.06430649292147180e+16 
DT_fusion_rate_at_point_413______________________________________________ fusrat_plasma_dt_profile413____ 1.00263733946258300e+16 
DT_fusion_rate_at_point_414______________________________________________ fusrat_plasma_dt_profile414____ 9.43611054108106400e+15 
DT_fusion_rate_at_point_415______________________________________________ fusrat_plasma_dt_profile415____ 8.87160929019723400e+15 
DT_fusion_rate_at_point_416______________________________________________ fusrat_plasma_dt_profile416____ 8.33220254347295000e+15 
DT_fusion_rate_at_point_417______________________________________________ fusrat_plasma_dt_profile417____ 7.81722362152104500e+15 
DT_fusion_rate_at_point_418______________________________________________ fusrat_plasma_dt_profile418____ 7.32600670773480100e+15 
DT_fusion_rate_at_point_419______________________________________________ fusrat_plasma_dt_profile419____ 6.85788729603064900e+15 
DT_fusion_rate_at_point_420______________________________________________ fusrat_plasma_dt_profile420____ 6.41220264229177700e+15 
DT_fusion_rate_at_point_421______________________________________________ fusrat_plasma_dt_profile421____ 5.98829221911843600e+15 
DT_fusion_rate_at_point_422______________________________________________ fusrat_plasma_dt_profile422____ 5.58549817347171900e+15 
DT_fusion_rate_at_point_423______________________________________________ fusrat_plasma_dt_profile423____ 5.20316578677622200e+15 
DT_fusion_rate_at_point_424______________________________________________ fusrat_plasma_dt_profile424____ 4.84064393702645400e+15 
DT_fusion_rate_at_point_425______________________________________________ fusrat_plasma_dt_profile425____ 4.49728556242051000e+15 
DT_fusion_rate_at_point_426______________________________________________ fusrat_plasma_dt_profile426____ 4.17244812601966950e+15 
DT_fusion_rate_at_point_427______________________________________________ fusrat_plasma_dt_profile427____ 3.86549408091078750e+15 
DT_fusion_rate_at_point_428______________________________________________ fusrat_plasma_dt_profile428____ 3.57579133532130850e+15 
DT_fusion_rate_at_point_429______________________________________________ fusrat_plasma_dt_profile429____ 3.30271371711155500e+15 
DT_fusion_rate_at_point_430______________________________________________ fusrat_plasma_dt_profile430____ 3.04564143704110200e+15 
DT_fusion_rate_at_point_431______________________________________________ fusrat_plasma_dt_profile431____ 2.80396155017686750e+15 
DT_fusion_rate_at_point_432______________________________________________ fusrat_plasma_dt_profile432____ 2.57706841478058550e+15 
DT_fusion_rate_at_point_433______________________________________________ fusrat_plasma_dt_profile433____ 2.36436414798153700e+15 
DT_fusion_rate_at_point_434______________________________________________ fusrat_plasma_dt_profile434____ 2.16525907750692750e+15 
DT_fusion_rate_at_point_435______________________________________________ fusrat_plasma_dt_profile435____ 1.97917218870756350e+15 
DT_fusion_rate_at_point_436______________________________________________ fusrat_plasma_dt_profile436____ 1.80553156607992625e+15 
DT_fusion_rate_at_point_437______________________________________________ fusrat_plasma_dt_profile437____ 1.64377482844733475e+15 
DT_fusion_rate_at_point_438______________________________________________ fusrat_plasma_dt_profile438____ 1.49334955692310925e+15 
DT_fusion_rate_at_point_439______________________________________________ fusrat_plasma_dt_profile439____ 1.35371371473668600e+15 
DT_fusion_rate_at_point_440______________________________________________ fusrat_plasma_dt_profile440____ 1.22433605796047800e+15 
DT_fusion_rate_at_point_441______________________________________________ fusrat_plasma_dt_profile441____ 1.10469653612965912e+15 
DT_fusion_rate_at_point_442______________________________________________ fusrat_plasma_dt_profile442____ 9.94286681700832250e+14 
DT_fusion_rate_at_point_443______________________________________________ fusrat_plasma_dt_profile443____ 8.92609987246654000e+14 
DT_fusion_rate_at_point_444______________________________________________ fusrat_plasma_dt_profile444____ 7.99182269234338000e+14 
DT_fusion_rate_at_point_445______________________________________________ fusrat_plasma_dt_profile445____ 7.13532017184759375e+14 
DT_fusion_rate_at_point_446______________________________________________ fusrat_plasma_dt_profile446____ 6.35200726957458500e+14 
DT_fusion_rate_at_point_447______________________________________________ fusrat_plasma_dt_profile447____ 5.63743216854531750e+14 
DT_fusion_rate_at_point_448______________________________________________ fusrat_plasma_dt_profile448____ 4.98727925184269750e+14 
DT_fusion_rate_at_point_449______________________________________________ fusrat_plasma_dt_profile449____ 4.39737187873590938e+14 
DT_fusion_rate_at_point_450______________________________________________ fusrat_plasma_dt_profile450____ 3.86367494667833625e+14 
DT_fusion_rate_at_point_451______________________________________________ fusrat_plasma_dt_profile451____ 3.38229722407918062e+14 
DT_fusion_rate_at_point_452______________________________________________ fusrat_plasma_dt_profile452____ 2.94949343829287500e+14 
DT_fusion_rate_at_point_453______________________________________________ fusrat_plasma_dt_profile453____ 2.56166610285643938e+14 
DT_fusion_rate_at_point_454______________________________________________ fusrat_plasma_dt_profile454____ 2.21536706764467562e+14 
DT_fusion_rate_at_point_455______________________________________________ fusrat_plasma_dt_profile455____ 1.90729877532483750e+14 
DT_fusion_rate_at_point_456______________________________________________ fusrat_plasma_dt_profile456____ 1.63431520729156094e+14 
DT_fusion_rate_at_point_457______________________________________________ fusrat_plasma_dt_profile457____ 1.39342250217384672e+14 
DT_fusion_rate_at_point_458______________________________________________ fusrat_plasma_dt_profile458____ 1.18177923004905656e+14 
DT_fusion_rate_at_point_459______________________________________________ fusrat_plasma_dt_profile459____ 9.96696305705215938e+13 
DT_fusion_rate_at_point_460______________________________________________ fusrat_plasma_dt_profile460____ 8.35636524690352812e+13 
DT_fusion_rate_at_point_461______________________________________________ fusrat_plasma_dt_profile461____ 6.96213706512036797e+13 
DT_fusion_rate_at_point_462______________________________________________ fusrat_plasma_dt_profile462____ 5.76191430239245703e+13 
DT_fusion_rate_at_point_463______________________________________________ fusrat_plasma_dt_profile463____ 4.73481348953983750e+13 
DT_fusion_rate_at_point_464______________________________________________ fusrat_plasma_dt_profile464____ 3.86141071046579922e+13 
DT_fusion_rate_at_point_465______________________________________________ fusrat_plasma_dt_profile465____ 3.12371598294872461e+13 
DT_fusion_rate_at_point_466______________________________________________ fusrat_plasma_dt_profile466____ 2.50514313063981914e+13 
DT_fusion_rate_at_point_467______________________________________________ fusrat_plasma_dt_profile467____ 1.99047509861687109e+13 
DT_fusion_rate_at_point_468______________________________________________ fusrat_plasma_dt_profile468____ 1.56582469936951133e+13 
DT_fusion_rate_at_point_469______________________________________________ fusrat_plasma_dt_profile469____ 1.21859081664722285e+13 
DT_fusion_rate_at_point_470______________________________________________ fusrat_plasma_dt_profile470____ 9.37410141636174023e+12 
DT_fusion_rate_at_point_471______________________________________________ fusrat_plasma_dt_profile471____ 7.12104569798075781e+12 
DT_fusion_rate_at_point_472______________________________________________ fusrat_plasma_dt_profile472____ 5.33624447621051758e+12 
DT_fusion_rate_at_point_473______________________________________________ fusrat_plasma_dt_profile473____ 3.93987926522967969e+12 
DT_fusion_rate_at_point_474______________________________________________ fusrat_plasma_dt_profile474____ 2.86216755953960400e+12 
DT_fusion_rate_at_point_475______________________________________________ fusrat_plasma_dt_profile475____ 2.04268928752358936e+12 
DT_fusion_rate_at_point_476______________________________________________ fusrat_plasma_dt_profile476____ 1.42968677922646191e+12 
DT_fusion_rate_at_point_477______________________________________________ fusrat_plasma_dt_profile477____ 9.79344135370405518e+11 
DT_fusion_rate_at_point_478______________________________________________ fusrat_plasma_dt_profile478____ 6.55052789908757202e+11 
DT_fusion_rate_at_point_479______________________________________________ fusrat_plasma_dt_profile479____ 4.26670940689908020e+11 
