# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g726df45a3" 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_419)_ 1.39198493702117947e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_420)_ 1.39172829614631794e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_421)_ 1.39146809050891793e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_422)_ 1.39120423002298921e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_423)_ 1.39093723748698910e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_424)_ 1.39066842286257888e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_425)_ 1.39039569983413873e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_426)_ 1.39011896423519179e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_427)_ 1.38983651392336540e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_428)_ 1.38954861690712459e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_429)_ 1.38925632550077953e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_430)_ 1.38895970269240934e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_431)_ 1.38865963693481547e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_432)_ 1.38835481089664370e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_433)_ 1.38804508435115626e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_434)_ 1.38773094104597483e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_435)_ 1.38741171492864499e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_436)_ 1.38708714060141798e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_437)_ 1.38651393375051146e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_438)_ 1.38584213952639210e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_439)_ 1.38515858994763796e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_440)_ 1.38446101818515750e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_441)_ 1.38375029885977074e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_442)_ 1.38302655839035893e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_443)_ 1.38228986982003477e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_444)_ 1.38153926389679196e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_445)_ 1.38077372250627128e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_446)_ 1.37999199302359568e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_447)_ 1.37919470662802919e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_448)_ 1.37807483687483820e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_449)_ 1.37683345555933592e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_450)_ 1.37571085117417269e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_451)_ 1.37484834529183857e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_452)_ 1.37393390066861745e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_453)_ 1.37212783488165311e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_454)_ 1.37028078794861514e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_455)_ 1.36839817456066157e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_456)_ 1.36647232365765170e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_457)_ 1.36450318268141384e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_458)_ 1.36248644685718023e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_459)_ 1.35999950440434567e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_460)_ 1.35731594179817439e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_461)_ 1.35457851996899858e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_462)_ 1.35172436122104003e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_463)_ 1.34827719109049990e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_464)_ 1.34450462977560043e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_465)_ 1.34020202955911252e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_466)_ 1.33581162709610410e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_467)_ 1.33128867006838796e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_468)_ 1.32655091916693788e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_469)_ 1.32073572809265567e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_470)_ 1.31429147394160761e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_471)_ 1.30765096145296784e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_472)_ 1.30079456302523049e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_473)_ 1.29360980407208803e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_474)_ 1.28581273051142482e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_475)_ 1.27722757304966681e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_476)_ 1.26833368228636694e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_477)_ 1.25990800033371926e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_478)_ 1.25110871173491844e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_479)_ 1.24188879320617342e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_480)_ 1.23336416190370457e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_481)_ 1.22566528865334607e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_482)_ 1.21890698576092849e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_483)_ 1.21326817458843657e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_484)_ 1.20792206745888802e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_485)_ 1.20408631000116184e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_486)_ 1.20102097648339079e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_487)_ 1.19872507183245638e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_488)_ 1.19700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_489)_ 1.19564290259764210e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_490)_ 1.19351780615942875e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_491)_ 1.19116763903068801e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_492)_ 1.18706548678503250e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_493)_ 1.17820121279848955e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_494)_ 1.15676410702440755e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_495)_ 1.09619802697617832e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_496)_ 9.68418779315946310e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_497)_ 8.10970601176136263e+00 OP 
