# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g051965122" 
Date_of_run______________________________________________________________ (date)_________________________ "02/07/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "16:39" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________      "SQuID" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/stellarator_helias.IN.DAT" 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________            6 
# Numerics #
# PROCESS found a feasible solution #
Error_flag_______________________________________________________________ (ifail)________________________            1 
Number_of_iteration_variables____________________________________________ (nvar)_________________________            8 
Number_of_constraints_(total)____________________________________________ (neqns+nineqns)________________           14 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________            6 
Objective_function_name__________________________________________________ (objf_name)____________________ "Cost of electricity" 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_185)_ 5.51947880278591470e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_186)_ 5.51681233044198294e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_187)_ 5.51412684977374994e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_188)_ 5.51142226977907939e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_189)_ 5.50869849844541974e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_190)_ 5.50595544273756730e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_191)_ 5.50319300858522880e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_192)_ 5.50041110087036813e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_193)_ 5.49760962341435757e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_194)_ 5.49478847896489029e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_195)_ 5.49194756918269889e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_196)_ 5.48908679462803235e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_197)_ 5.48620605474690919e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_198)_ 5.48330524785714317e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_199)_ 5.48038427113412610e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_200)_ 5.47744302059636823e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_201)_ 5.47448139109079790e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_202)_ 5.47149927627780386e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_203)_ 5.46849656861602185e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_204)_ 5.46547315934686324e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_205)_ 5.46240497138050074e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_206)_ 5.45929306782333228e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_207)_ 5.45615980801926028e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_208)_ 5.45300507644475232e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_209)_ 5.44982875625775094e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_210)_ 5.44663072928025045e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_211)_ 5.44341087598057101e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_212)_ 5.44016907545531083e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_213)_ 5.43690520541099644e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_214)_ 5.43361914214538899e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_215)_ 5.43031076052847155e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_216)_ 5.42697993398309251e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_217)_ 5.42362653446526082e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_218)_ 5.42025043244408877e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_219)_ 5.41685149688137813e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_220)_ 5.41342959521082605e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_221)_ 5.40998459331686874e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_222)_ 5.40651635551312708e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_223)_ 5.40302474452046937e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_224)_ 5.39950962144466402e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_225)_ 5.39597084575363013e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_226)_ 5.39242803910427000e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_227)_ 5.38888606226011007e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_228)_ 5.38532030018887369e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_229)_ 5.38173060740022180e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_230)_ 5.37811683666754945e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_231)_ 5.37447883900288659e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_232)_ 5.37081646363133700e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_233)_ 5.36712955796502058e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_234)_ 5.36341796757653171e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_235)_ 5.35968153617189245e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_236)_ 5.35592010556298774e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_237)_ 5.35213351563947342e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_238)_ 5.34832160434014199e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_239)_ 5.34448420762374710e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_240)_ 5.34062115943924667e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_241)_ 5.33673229169548193e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_242)_ 5.33281743423026242e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_243)_ 5.32887641477884060e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_244)_ 5.32490897629437967e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_245)_ 5.32091147786969003e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_246)_ 5.31688726346716223e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_247)_ 5.31283615191952663e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_248)_ 5.30875795978770952e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_249)_ 5.30465250132534294e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_250)_ 5.30051958844255751e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_251)_ 5.29635903066905200e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_252)_ 5.29217063511640831e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_253)_ 5.28795420643964249e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_254)_ 5.28370954679797649e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_255)_ 5.27943645581480325e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_256)_ 5.27513473053682347e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_257)_ 5.27080416539235088e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_258)_ 5.26644455214874299e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_259)_ 5.26205567986895559e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_260)_ 5.25763733486717939e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_261)_ 5.25319070804606056e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_262)_ 5.24871500753046973e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_263)_ 5.24420919137237291e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_264)_ 5.23967303454110933e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_265)_ 5.23510630902253027e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_266)_ 5.23050878376872035e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_267)_ 5.22588022464664235e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_268)_ 5.22122039438566361e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_269)_ 5.21652905252395556e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_270)_ 5.21180595535372291e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_271)_ 5.20705085586523140e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_272)_ 5.20226350368961263e+01 OP 
