# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g73e73cf66" 
Date_of_run______________________________________________________________ (date)_________________________ "22/01/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "11:47" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________ "ST Regression" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/st_regression.IN.DAT" 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________           -5 
# Numerics #
# PROCESS found a feasible solution #
Sauter_et_al_bootstrap_current_density_profile_at_point_110______________ (j_plasma_bootstrap_sauter_profile110)_ 3.91868053052009142e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_111______________ (j_plasma_bootstrap_sauter_profile111)_ 3.93962947667516593e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_112______________ (j_plasma_bootstrap_sauter_profile112)_ 3.96051008229127503e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_113______________ (j_plasma_bootstrap_sauter_profile113)_ 3.98132297265955713e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_114______________ (j_plasma_bootstrap_sauter_profile114)_ 4.00206873937321070e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_115______________ (j_plasma_bootstrap_sauter_profile115)_ 4.02274794101147854e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_116______________ (j_plasma_bootstrap_sauter_profile116)_ 4.04336110381840612e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_117______________ (j_plasma_bootstrap_sauter_profile117)_ 4.06390872233299946e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_118______________ (j_plasma_bootstrap_sauter_profile118)_ 4.08439126002896810e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_119______________ (j_plasma_bootstrap_sauter_profile119)_ 4.10480914988809847e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_120______________ (j_plasma_bootstrap_sauter_profile120)_ 4.12516279498961056e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_121______________ (j_plasma_bootstrap_sauter_profile121)_ 4.14545256906155322e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_122______________ (j_plasma_bootstrap_sauter_profile122)_ 4.16567881700979662e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_123______________ (j_plasma_bootstrap_sauter_profile123)_ 4.18584185544313397e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_124______________ (j_plasma_bootstrap_sauter_profile124)_ 4.20594197316377074e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_125______________ (j_plasma_bootstrap_sauter_profile125)_ 4.22597943164808676e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_126______________ (j_plasma_bootstrap_sauter_profile126)_ 4.24595446551449015e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_127______________ (j_plasma_bootstrap_sauter_profile127)_ 4.26586728297015361e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_128______________ (j_plasma_bootstrap_sauter_profile128)_ 4.28571806624362245e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_129______________ (j_plasma_bootstrap_sauter_profile129)_ 4.30550697200216644e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_130______________ (j_plasma_bootstrap_sauter_profile130)_ 4.32523413176774571e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_131______________ (j_plasma_bootstrap_sauter_profile131)_ 4.34489965229035646e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_132______________ (j_plasma_bootstrap_sauter_profile132)_ 4.36450361595011083e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_133______________ (j_plasma_bootstrap_sauter_profile133)_ 4.38404608110965870e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_134______________ (j_plasma_bootstrap_sauter_profile134)_ 4.40352708247989707e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_135______________ (j_plasma_bootstrap_sauter_profile135)_ 4.42294663145408675e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_136______________ (j_plasma_bootstrap_sauter_profile136)_ 4.44230471646138292e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_137______________ (j_plasma_bootstrap_sauter_profile137)_ 4.46160130327435269e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_138______________ (j_plasma_bootstrap_sauter_profile138)_ 4.48083633533701650e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_139______________ (j_plasma_bootstrap_sauter_profile139)_ 4.50000973405974160e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_140______________ (j_plasma_bootstrap_sauter_profile140)_ 4.51912139913303195e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_141______________ (j_plasma_bootstrap_sauter_profile141)_ 4.53817120879797032e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_142______________ (j_plasma_bootstrap_sauter_profile142)_ 4.55715902014390333e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_143______________ (j_plasma_bootstrap_sauter_profile143)_ 4.57608466936779034e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_144______________ (j_plasma_bootstrap_sauter_profile144)_ 4.59494797205438314e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_145______________ (j_plasma_bootstrap_sauter_profile145)_ 4.61374872341746988e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_146______________ (j_plasma_bootstrap_sauter_profile146)_ 4.63248669857475616e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_147______________ (j_plasma_bootstrap_sauter_profile147)_ 4.65116165276666929e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_148______________ (j_plasma_bootstrap_sauter_profile148)_ 4.66977332161839120e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_149______________ (j_plasma_bootstrap_sauter_profile149)_ 4.68832142135837232e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_150______________ (j_plasma_bootstrap_sauter_profile150)_ 4.70680564905392239e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_151______________ (j_plasma_bootstrap_sauter_profile151)_ 4.72522568283011205e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_152______________ (j_plasma_bootstrap_sauter_profile152)_ 4.74358118207960972e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_153______________ (j_plasma_bootstrap_sauter_profile153)_ 4.76187178768970305e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_154______________ (j_plasma_bootstrap_sauter_profile154)_ 4.78009712223039300e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_155______________ (j_plasma_bootstrap_sauter_profile155)_ 4.79825679017153219e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_156______________ (j_plasma_bootstrap_sauter_profile156)_ 4.81635037806907145e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_157______________ (j_plasma_bootstrap_sauter_profile157)_ 4.83437745476590411e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_158______________ (j_plasma_bootstrap_sauter_profile158)_ 4.85233757157154207e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_159______________ (j_plasma_bootstrap_sauter_profile159)_ 4.87023026246071211e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_160______________ (j_plasma_bootstrap_sauter_profile160)_ 4.88805504423809820e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_161______________ (j_plasma_bootstrap_sauter_profile161)_ 4.90581141673066537e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_162______________ (j_plasma_bootstrap_sauter_profile162)_ 4.92349886294773547e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_163______________ (j_plasma_bootstrap_sauter_profile163)_ 4.94111684926759219e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_164______________ (j_plasma_bootstrap_sauter_profile164)_ 4.95866482558605261e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_165______________ (j_plasma_bootstrap_sauter_profile165)_ 4.97614222549817991e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_166______________ (j_plasma_bootstrap_sauter_profile166)_ 4.99354846644617501e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_167______________ (j_plasma_bootstrap_sauter_profile167)_ 5.01088294988925103e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_168______________ (j_plasma_bootstrap_sauter_profile168)_ 5.02814506145091378e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_169______________ (j_plasma_bootstrap_sauter_profile169)_ 5.04533417107693560e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_170______________ (j_plasma_bootstrap_sauter_profile170)_ 5.06244963318240247e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_171______________ (j_plasma_bootstrap_sauter_profile171)_ 5.07949078680869774e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_172______________ (j_plasma_bootstrap_sauter_profile172)_ 5.09645695575668244e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_173______________ (j_plasma_bootstrap_sauter_profile173)_ 5.11334744874365511e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_174______________ (j_plasma_bootstrap_sauter_profile174)_ 5.13016155953603156e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_175______________ (j_plasma_bootstrap_sauter_profile175)_ 5.14689856709843676e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_176______________ (j_plasma_bootstrap_sauter_profile176)_ 5.16355773572547536e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_177______________ (j_plasma_bootstrap_sauter_profile177)_ 5.18013831517766288e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_178______________ (j_plasma_bootstrap_sauter_profile178)_ 5.19663954082439071e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_179______________ (j_plasma_bootstrap_sauter_profile179)_ 5.21306063376890030e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_180______________ (j_plasma_bootstrap_sauter_profile180)_ 5.22940080098481150e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_181______________ (j_plasma_bootstrap_sauter_profile181)_ 5.24565923544614343e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_182______________ (j_plasma_bootstrap_sauter_profile182)_ 5.26183511625595274e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_183______________ (j_plasma_bootstrap_sauter_profile183)_ 5.27792760877499939e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_184______________ (j_plasma_bootstrap_sauter_profile184)_ 5.29393586474967306e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_185______________ (j_plasma_bootstrap_sauter_profile185)_ 5.30985902243258781e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_186______________ (j_plasma_bootstrap_sauter_profile186)_ 5.32569620671549113e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_187______________ (j_plasma_bootstrap_sauter_profile187)_ 5.34144652924686554e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_188______________ (j_plasma_bootstrap_sauter_profile188)_ 5.35710908855910529e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_189______________ (j_plasma_bootstrap_sauter_profile189)_ 5.37268297018281068e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_190______________ (j_plasma_bootstrap_sauter_profile190)_ 5.38816724678015802e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_191______________ (j_plasma_bootstrap_sauter_profile191)_ 5.40356097825444769e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_192______________ (j_plasma_bootstrap_sauter_profile192)_ 5.41886321187830064e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_193______________ (j_plasma_bootstrap_sauter_profile193)_ 5.43407298240605975e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_194______________ (j_plasma_bootstrap_sauter_profile194)_ 5.44918931219977094e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_195______________ (j_plasma_bootstrap_sauter_profile195)_ 5.46421121133768349e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_196______________ (j_plasma_bootstrap_sauter_profile196)_ 5.47913767774601118e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_197______________ (j_plasma_bootstrap_sauter_profile197)_ 5.49396769730226253e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_198______________ (j_plasma_bootstrap_sauter_profile198)_ 5.50870024396493798e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_199______________ (j_plasma_bootstrap_sauter_profile199)_ 5.52333427987860166e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_200______________ (j_plasma_bootstrap_sauter_profile200)_ 5.53786875550296390e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_201______________ (j_plasma_bootstrap_sauter_profile201)_ 5.55230260972049669e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_202______________ (j_plasma_bootstrap_sauter_profile202)_ 5.56663476995559293e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_203______________ (j_plasma_bootstrap_sauter_profile203)_ 5.58086415229341947e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_204______________ (j_plasma_bootstrap_sauter_profile204)_ 5.59498966159238713e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_205______________ (j_plasma_bootstrap_sauter_profile205)_ 5.60901019160661497e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_206______________ (j_plasma_bootstrap_sauter_profile206)_ 5.62292462509505451e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_207______________ (j_plasma_bootstrap_sauter_profile207)_ 5.63673183394414722e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_208______________ (j_plasma_bootstrap_sauter_profile208)_ 5.65043067928154371e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_209______________ (j_plasma_bootstrap_sauter_profile209)_ 5.66402001159738982e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_210______________ (j_plasma_bootstrap_sauter_profile210)_ 5.67749867085363832e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_211______________ (j_plasma_bootstrap_sauter_profile211)_ 5.69086548661208595e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_212______________ (j_plasma_bootstrap_sauter_profile212)_ 5.70411927814314608e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_213______________ (j_plasma_bootstrap_sauter_profile213)_ 5.71725885455227108e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_214______________ (j_plasma_bootstrap_sauter_profile214)_ 5.73028301489212085e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_215______________ (j_plasma_bootstrap_sauter_profile215)_ 5.74319054828736233e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_216______________ (j_plasma_bootstrap_sauter_profile216)_ 5.75598023404823267e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_217______________ (j_plasma_bootstrap_sauter_profile217)_ 5.76865084179901402e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_218______________ (j_plasma_bootstrap_sauter_profile218)_ 5.78120113159209490e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_219______________ (j_plasma_bootstrap_sauter_profile219)_ 5.79362985403435421e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_220______________ (j_plasma_bootstrap_sauter_profile220)_ 5.80593575040292344e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_221______________ (j_plasma_bootstrap_sauter_profile221)_ 5.81811755278109340e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_222______________ (j_plasma_bootstrap_sauter_profile222)_ 5.83017398416643613e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_223______________ (j_plasma_bootstrap_sauter_profile223)_ 5.84210375860531931e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_224______________ (j_plasma_bootstrap_sauter_profile224)_ 5.85390558131586877e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_225______________ (j_plasma_bootstrap_sauter_profile225)_ 5.86557814881579368e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_226______________ (j_plasma_bootstrap_sauter_profile226)_ 5.87712014904649113e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_227______________ (j_plasma_bootstrap_sauter_profile227)_ 5.88853026150154183e+05 OP 
