# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g93331596b" 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_144)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_145)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_146)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_147)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_148)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_149)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_150)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_151)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_152)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_153)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_154)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_155)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_156)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_157)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_158)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_159)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_160)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_161)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_162)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_163)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_164)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_165)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_166)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_167)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_168)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_169)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_170)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_171)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_172)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_173)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_174)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_175)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_176)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_177)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_178)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_179)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_180)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_181)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_182)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_183)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_184)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_185)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_186)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_187)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_188)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_189)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_190)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_191)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_192)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_193)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_194)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_195)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_196)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_197)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_198)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_199)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_200)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_201)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_202)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_203)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_204)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_205)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_206)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_207)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_208)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_209)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_210)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_211)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_212)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_213)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_214)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_215)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_216)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_217)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_218)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_219)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_220)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_221)_ 4.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile2_222)_ 4.00000000000000000e+00 OP 
