# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g699eb8688" 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_397)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_398)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_399)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_400)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_401)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_402)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_403)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_404)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_405)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_406)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_407)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_408)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_409)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_410)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_411)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_412)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_413)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_414)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_415)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_416)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_417)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_418)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_419)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_420)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_421)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_422)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_423)_ 7.99778407561012905e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_424)_ 7.99751440637647093e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_425)_ 7.99724081631327532e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_426)_ 7.99699999999999989e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_427)_ 7.99699999999999989e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_428)_ 7.99699999999999989e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_429)_ 7.99699999999999989e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_430)_ 7.99699999999999989e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_431)_ 7.99699999999999989e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_432)_ 7.99699999999999989e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_433)_ 7.99699999999999989e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_434)_ 7.99699999999999989e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_435)_ 7.99699999999999989e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_436)_ 7.99699999999999989e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_437)_ 7.99699999999999989e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_438)_ 7.99699999999999989e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_439)_ 7.99691831967583333e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_440)_ 7.99657006552582317e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_441)_ 7.99621552974474525e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_442)_ 7.99600000000000044e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_443)_ 7.99600000000000044e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_444)_ 7.99600000000000044e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_445)_ 7.99600000000000044e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_446)_ 7.99600000000000044e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_447)_ 7.99594365199921508e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_448)_ 7.99554021745155552e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_449)_ 7.99512846425493606e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_450)_ 7.99500000000000011e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_451)_ 7.99500000000000011e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_452)_ 7.99482708476631654e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_453)_ 7.99437633502265665e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_454)_ 7.99399999999999977e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_455)_ 7.99399999999999977e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_456)_ 7.99396591780180099e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_457)_ 7.99346882829843342e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_458)_ 7.99300000000000033e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_459)_ 7.99300000000000033e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_460)_ 7.99291420523452611e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_461)_ 7.99236168166922756e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_462)_ 7.99179576634520128e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_463)_ 7.99121699610458602e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_464)_ 7.99062398009883967e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_465)_ 7.99001492151191961e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_466)_ 7.98938993428076927e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_467)_ 7.98874127795979927e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_468)_ 7.98806502903274485e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_469)_ 7.98737426344982104e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_470)_ 7.98631961970231341e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_471)_ 7.98491907798464595e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_472)_ 7.98415133081855366e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_473)_ 7.98271112929164861e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_474)_ 7.98058479131307141e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_475)_ 7.97833396166400188e+00 OP 
