# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g8a6f0af65" 
Date_of_run______________________________________________________________ (date)_________________________ "04/09/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "10:26" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________      "SQuID" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/stellarator_helias.IN.DAT" 
Optimisation_switch______________________________________________________ (i_process_run_mode)___________            1 
Figure_of_merit_switch___________________________________________________ (i_figure_merit)_______________            6 
# Numerics #
# PROCESS found a feasible solution #
Error_flag_______________________________________________________________ (ifail)________________________            1 
Number_of_iteration_variables____________________________________________ (n_iteration_variables)________            8 
Number_of_constraints_(total)____________________________________________ (n_equality_constraints+n_inequality_constraints)_           14 
Optimisation_switch______________________________________________________ (i_process_run_mode)___________            1 
Figure_of_merit_switch___________________________________________________ (i_figure_merit)_______________            6 
Objective_function_name__________________________________________________ (objf_name)____________________ "Cost of electricity" 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_172)_ 7.99817217522604551e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_173)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_174)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_175)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_176)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_177)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_178)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_179)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_180)_ 7.99699999999999989e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_181)_ 7.99699999999999989e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_182)_ 7.99699999999999989e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_183)_ 7.99699999999999989e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_184)_ 7.99600000000000044e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_185)_ 7.99600000000000044e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_186)_ 7.99500000000000011e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_187)_ 7.99500000000000011e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_188)_ 7.99399999999999977e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_189)_ 7.99300000000000033e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_190)_ 7.99099999999999966e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_191)_ 7.98899999999999988e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_192)_ 7.98569708324452243e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_193)_ 7.97921064272840130e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_194)_ 7.96839467660714273e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_195)_ 7.94515579357614765e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_196)_ 7.88063598077109884e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_197)_ 7.62133421242921116e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_198)_ 6.66587892591462694e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_199)_ 5.99955566836920529e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_200)_ 1.25799999999999993e-16 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_0)___ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_1)___ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_2)___ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_3)___ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_4)___ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_5)___ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_6)___ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_7)___ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_8)___ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_9)___ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_10)__ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_11)__ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_12)__ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_13)__ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_14)__ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_15)__ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_16)__ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_17)__ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_18)__ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_19)__ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_20)__ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_21)__ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_22)__ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_23)__ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_24)__ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_25)__ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_26)__ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_27)__ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_28)__ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_29)__ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_30)__ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_31)__ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_32)__ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_33)__ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_34)__ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_35)__ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_36)__ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_37)__ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_38)__ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_39)__ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_40)__ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_41)__ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_42)__ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_43)__ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_44)__ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_45)__ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_46)__ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_47)__ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_48)__ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_49)__ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_50)__ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_51)__ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_52)__ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_53)__ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_54)__ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_55)__ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_56)__ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_57)__ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_58)__ 9.99900000000000055e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_59)__ 9.99900000000000055e+00 OP 
