# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g6cb4d6d94" 
Date_of_run______________________________________________________________ (date)_________________________ "27/02/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "15:02" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________ "ST Regression" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/st_regression.IN.DAT" 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________           -5 
# Numerics #
# PROCESS found a feasible solution #
Plasma_triton_toroidal_Larmor_frequency_at_point_332_____________________ (freq_plasma_larmor_toroidal_triton_profile332)_ 1.87919348189988360e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_333_____________________ (freq_plasma_larmor_toroidal_triton_profile333)_ 1.87663117827035040e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_334_____________________ (freq_plasma_larmor_toroidal_triton_profile334)_ 1.87407585259187743e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_335_____________________ (freq_plasma_larmor_toroidal_triton_profile335)_ 1.87152747639852390e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_336_____________________ (freq_plasma_larmor_toroidal_triton_profile336)_ 1.86898602137897164e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_337_____________________ (freq_plasma_larmor_toroidal_triton_profile337)_ 1.86645145937547423e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_338_____________________ (freq_plasma_larmor_toroidal_triton_profile338)_ 1.86392376238282062e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_339_____________________ (freq_plasma_larmor_toroidal_triton_profile339)_ 1.86140290254730135e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_340_____________________ (freq_plasma_larmor_toroidal_triton_profile340)_ 1.85888885216568746e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_341_____________________ (freq_plasma_larmor_toroidal_triton_profile341)_ 1.85638158368421197e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_342_____________________ (freq_plasma_larmor_toroidal_triton_profile342)_ 1.85388106969756857e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_343_____________________ (freq_plasma_larmor_toroidal_triton_profile343)_ 1.85138728294790797e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_344_____________________ (freq_plasma_larmor_toroidal_triton_profile344)_ 1.84890019632385112e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_345_____________________ (freq_plasma_larmor_toroidal_triton_profile345)_ 1.84641978285950460e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_346_____________________ (freq_plasma_larmor_toroidal_triton_profile346)_ 1.84394601573348716e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_347_____________________ (freq_plasma_larmor_toroidal_triton_profile347)_ 1.84147886826796234e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_348_____________________ (freq_plasma_larmor_toroidal_triton_profile348)_ 1.83901831392767839e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_349_____________________ (freq_plasma_larmor_toroidal_triton_profile349)_ 1.83656432631902173e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_350_____________________ (freq_plasma_larmor_toroidal_triton_profile350)_ 1.83411687918906547e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_351_____________________ (freq_plasma_larmor_toroidal_triton_profile351)_ 1.83167594642464034e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_352_____________________ (freq_plasma_larmor_toroidal_triton_profile352)_ 1.82924150205140188e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_353_____________________ (freq_plasma_larmor_toroidal_triton_profile353)_ 1.82681352023291066e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_354_____________________ (freq_plasma_larmor_toroidal_triton_profile354)_ 1.82439197526971735e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_355_____________________ (freq_plasma_larmor_toroidal_triton_profile355)_ 1.82197684159845710e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_356_____________________ (freq_plasma_larmor_toroidal_triton_profile356)_ 1.81956809379095025e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_357_____________________ (freq_plasma_larmor_toroidal_triton_profile357)_ 1.81716570655330680e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_358_____________________ (freq_plasma_larmor_toroidal_triton_profile358)_ 1.81476965472504608e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_359_____________________ (freq_plasma_larmor_toroidal_triton_profile359)_ 1.81237991327821277e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_360_____________________ (freq_plasma_larmor_toroidal_triton_profile360)_ 1.80999645731651075e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_361_____________________ (freq_plasma_larmor_toroidal_triton_profile361)_ 1.80761926207443476e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_362_____________________ (freq_plasma_larmor_toroidal_triton_profile362)_ 1.80524830291641504e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_363_____________________ (freq_plasma_larmor_toroidal_triton_profile363)_ 1.80288355533596389e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_364_____________________ (freq_plasma_larmor_toroidal_triton_profile364)_ 1.80052499495483339e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_365_____________________ (freq_plasma_larmor_toroidal_triton_profile365)_ 1.79817259752217755e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_366_____________________ (freq_plasma_larmor_toroidal_triton_profile366)_ 1.79582633891371973e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_367_____________________ (freq_plasma_larmor_toroidal_triton_profile367)_ 1.79348619513092898e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_368_____________________ (freq_plasma_larmor_toroidal_triton_profile368)_ 1.79115214230020158e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_369_____________________ (freq_plasma_larmor_toroidal_triton_profile369)_ 1.78882415667204894e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_370_____________________ (freq_plasma_larmor_toroidal_triton_profile370)_ 1.78650221462029442e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_371_____________________ (freq_plasma_larmor_toroidal_triton_profile371)_ 1.78418629264126867e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_372_____________________ (freq_plasma_larmor_toroidal_triton_profile372)_ 1.78187636735302284e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_373_____________________ (freq_plasma_larmor_toroidal_triton_profile373)_ 1.77957241549453698e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_374_____________________ (freq_plasma_larmor_toroidal_triton_profile374)_ 1.77727441392494179e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_375_____________________ (freq_plasma_larmor_toroidal_triton_profile375)_ 1.77498233962274306e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_376_____________________ (freq_plasma_larmor_toroidal_triton_profile376)_ 1.77269616968505271e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_377_____________________ (freq_plasma_larmor_toroidal_triton_profile377)_ 1.77041588132682629e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_378_____________________ (freq_plasma_larmor_toroidal_triton_profile378)_ 1.76814145188010633e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_379_____________________ (freq_plasma_larmor_toroidal_triton_profile379)_ 1.76587285879327022e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_380_____________________ (freq_plasma_larmor_toroidal_triton_profile380)_ 1.76361007963028513e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_381_____________________ (freq_plasma_larmor_toroidal_triton_profile381)_ 1.76135309206997044e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_382_____________________ (freq_plasma_larmor_toroidal_triton_profile382)_ 1.75910187390525900e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_383_____________________ (freq_plasma_larmor_toroidal_triton_profile383)_ 1.75685640304247513e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_384_____________________ (freq_plasma_larmor_toroidal_triton_profile384)_ 1.75461665750060529e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_385_____________________ (freq_plasma_larmor_toroidal_triton_profile385)_ 1.75238261541058645e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_386_____________________ (freq_plasma_larmor_toroidal_triton_profile386)_ 1.75015425501459166e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_387_____________________ (freq_plasma_larmor_toroidal_triton_profile387)_ 1.74793155466532223e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_388_____________________ (freq_plasma_larmor_toroidal_triton_profile388)_ 1.74571449282531030e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_389_____________________ (freq_plasma_larmor_toroidal_triton_profile389)_ 1.74350304806622081e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_390_____________________ (freq_plasma_larmor_toroidal_triton_profile390)_ 1.74129719906816147e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_391_____________________ (freq_plasma_larmor_toroidal_triton_profile391)_ 1.73909692461899780e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_392_____________________ (freq_plasma_larmor_toroidal_triton_profile392)_ 1.73690220361367315e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_393_____________________ (freq_plasma_larmor_toroidal_triton_profile393)_ 1.73471301505353525e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_394_____________________ (freq_plasma_larmor_toroidal_triton_profile394)_ 1.73252933804566301e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_395_____________________ (freq_plasma_larmor_toroidal_triton_profile395)_ 1.73035115180220641e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_396_____________________ (freq_plasma_larmor_toroidal_triton_profile396)_ 1.72817843563972227e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_397_____________________ (freq_plasma_larmor_toroidal_triton_profile397)_ 1.72601116897852384e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_398_____________________ (freq_plasma_larmor_toroidal_triton_profile398)_ 1.72384933134202771e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_399_____________________ (freq_plasma_larmor_toroidal_triton_profile399)_ 1.72169290235611051e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_400_____________________ (freq_plasma_larmor_toroidal_triton_profile400)_ 1.71954186174846925e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_401_____________________ (freq_plasma_larmor_toroidal_triton_profile401)_ 1.71739618934798464e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_402_____________________ (freq_plasma_larmor_toroidal_triton_profile402)_ 1.71525586508409120e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_403_____________________ (freq_plasma_larmor_toroidal_triton_profile403)_ 1.71312086898615249e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_404_____________________ (freq_plasma_larmor_toroidal_triton_profile404)_ 1.71099118118283823e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_405_____________________ (freq_plasma_larmor_toroidal_triton_profile405)_ 1.70886678190150820e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_406_____________________ (freq_plasma_larmor_toroidal_triton_profile406)_ 1.70674765146760233e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_407_____________________ (freq_plasma_larmor_toroidal_triton_profile407)_ 1.70463377030403130e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_408_____________________ (freq_plasma_larmor_toroidal_triton_profile408)_ 1.70252511893057264e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_409_____________________ (freq_plasma_larmor_toroidal_triton_profile409)_ 1.70042167796327434e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_410_____________________ (freq_plasma_larmor_toroidal_triton_profile410)_ 1.69832342811386324e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_411_____________________ (freq_plasma_larmor_toroidal_triton_profile411)_ 1.69623035018914826e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_412_____________________ (freq_plasma_larmor_toroidal_triton_profile412)_ 1.69414242509044148e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_413_____________________ (freq_plasma_larmor_toroidal_triton_profile413)_ 1.69205963381297588e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_414_____________________ (freq_plasma_larmor_toroidal_triton_profile414)_ 1.68998195744532757e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_415_____________________ (freq_plasma_larmor_toroidal_triton_profile415)_ 1.68790937716884352e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_416_____________________ (freq_plasma_larmor_toroidal_triton_profile416)_ 1.68584187425707355e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_417_____________________ (freq_plasma_larmor_toroidal_triton_profile417)_ 1.68377943007520773e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_418_____________________ (freq_plasma_larmor_toroidal_triton_profile418)_ 1.68172202607951500e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_419_____________________ (freq_plasma_larmor_toroidal_triton_profile419)_ 1.67966964381678626e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_420_____________________ (freq_plasma_larmor_toroidal_triton_profile420)_ 1.67762226492378674e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_421_____________________ (freq_plasma_larmor_toroidal_triton_profile421)_ 1.67557987112670410e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_422_____________________ (freq_plasma_larmor_toroidal_triton_profile422)_ 1.67354244424060695e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_423_____________________ (freq_plasma_larmor_toroidal_triton_profile423)_ 1.67150996616890319e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_424_____________________ (freq_plasma_larmor_toroidal_triton_profile424)_ 1.66948241890280768e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_425_____________________ (freq_plasma_larmor_toroidal_triton_profile425)_ 1.66745978452080786e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_426_____________________ (freq_plasma_larmor_toroidal_triton_profile426)_ 1.66544204518813509e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_427_____________________ (freq_plasma_larmor_toroidal_triton_profile427)_ 1.66342918315624204e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_428_____________________ (freq_plasma_larmor_toroidal_triton_profile428)_ 1.66142118076228239e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_429_____________________ (freq_plasma_larmor_toroidal_triton_profile429)_ 1.65941802042859290e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_430_____________________ (freq_plasma_larmor_toroidal_triton_profile430)_ 1.65741968466218039e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_431_____________________ (freq_plasma_larmor_toroidal_triton_profile431)_ 1.65542615605421513e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_432_____________________ (freq_plasma_larmor_toroidal_triton_profile432)_ 1.65343741727952287e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_433_____________________ (freq_plasma_larmor_toroidal_triton_profile433)_ 1.65145345109608211e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_434_____________________ (freq_plasma_larmor_toroidal_triton_profile434)_ 1.64947424034452867e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_435_____________________ (freq_plasma_larmor_toroidal_triton_profile435)_ 1.64749976794765946e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_436_____________________ (freq_plasma_larmor_toroidal_triton_profile436)_ 1.64553001690994147e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_437_____________________ (freq_plasma_larmor_toroidal_triton_profile437)_ 1.64356497031702269e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_438_____________________ (freq_plasma_larmor_toroidal_triton_profile438)_ 1.64160461133525148e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_439_____________________ (freq_plasma_larmor_toroidal_triton_profile439)_ 1.63964892321119215e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_440_____________________ (freq_plasma_larmor_toroidal_triton_profile440)_ 1.63769788927115016e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_441_____________________ (freq_plasma_larmor_toroidal_triton_profile441)_ 1.63575149292069711e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_442_____________________ (freq_plasma_larmor_toroidal_triton_profile442)_ 1.63380971764420103e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_443_____________________ (freq_plasma_larmor_toroidal_triton_profile443)_ 1.63187254700435717e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_444_____________________ (freq_plasma_larmor_toroidal_triton_profile444)_ 1.62993996464172751e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_445_____________________ (freq_plasma_larmor_toroidal_triton_profile445)_ 1.62801195427427795e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_446_____________________ (freq_plasma_larmor_toroidal_triton_profile446)_ 1.62608849969692212e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_447_____________________ (freq_plasma_larmor_toroidal_triton_profile447)_ 1.62416958478106558e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_448_____________________ (freq_plasma_larmor_toroidal_triton_profile448)_ 1.62225519347415678e+07 
