# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g2f1855331" 
Date_of_run______________________________________________________________ (date)_________________________ "16/03/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "16:14" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________ "Generic large tokamak" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/large_tokamak_nof.IN.DAT" 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________            1 
# Numerics #
# PROCESS found a feasible solution #
Plasma_alpha_thermal_velocity_at_point_355_______________________________ (vel_plasma_alpha_thermal_profile355)_ 7.47829440844331402e+05 
Plasma_alpha_thermal_velocity_at_point_356_______________________________ (vel_plasma_alpha_thermal_profile356)_ 7.45693900288259611e+05 
Plasma_alpha_thermal_velocity_at_point_357_______________________________ (vel_plasma_alpha_thermal_profile357)_ 7.43553499025595956e+05 
Plasma_alpha_thermal_velocity_at_point_358_______________________________ (vel_plasma_alpha_thermal_profile358)_ 7.41408287532404647e+05 
Plasma_alpha_thermal_velocity_at_point_359_______________________________ (vel_plasma_alpha_thermal_profile359)_ 7.39258317950374796e+05 
Plasma_alpha_thermal_velocity_at_point_360_______________________________ (vel_plasma_alpha_thermal_profile360)_ 7.37103643904615892e+05 
Plasma_alpha_thermal_velocity_at_point_361_______________________________ (vel_plasma_alpha_thermal_profile361)_ 7.34944320739249466e+05 
Plasma_alpha_thermal_velocity_at_point_362_______________________________ (vel_plasma_alpha_thermal_profile362)_ 7.32780405491744634e+05 
Plasma_alpha_thermal_velocity_at_point_363_______________________________ (vel_plasma_alpha_thermal_profile363)_ 7.30611956962520606e+05 
Plasma_alpha_thermal_velocity_at_point_364_______________________________ (vel_plasma_alpha_thermal_profile364)_ 7.28439035792757291e+05 
Plasma_alpha_thermal_velocity_at_point_365_______________________________ (vel_plasma_alpha_thermal_profile365)_ 7.26261704426939134e+05 
Plasma_alpha_thermal_velocity_at_point_366_______________________________ (vel_plasma_alpha_thermal_profile366)_ 7.24080027288438287e+05 
Plasma_alpha_thermal_velocity_at_point_367_______________________________ (vel_plasma_alpha_thermal_profile367)_ 7.21894070799441426e+05 
Plasma_alpha_thermal_velocity_at_point_368_______________________________ (vel_plasma_alpha_thermal_profile368)_ 7.19703903366699000e+05 
Plasma_alpha_thermal_velocity_at_point_369_______________________________ (vel_plasma_alpha_thermal_profile369)_ 7.17509595589636709e+05 
Plasma_alpha_thermal_velocity_at_point_370_______________________________ (vel_plasma_alpha_thermal_profile370)_ 7.15311220207371633e+05 
Plasma_alpha_thermal_velocity_at_point_371_______________________________ (vel_plasma_alpha_thermal_profile371)_ 7.13108852247758303e+05 
Plasma_alpha_thermal_velocity_at_point_372_______________________________ (vel_plasma_alpha_thermal_profile372)_ 7.10902568954741699e+05 
Plasma_alpha_thermal_velocity_at_point_373_______________________________ (vel_plasma_alpha_thermal_profile373)_ 7.08692450143891969e+05 
Plasma_alpha_thermal_velocity_at_point_374_______________________________ (vel_plasma_alpha_thermal_profile374)_ 7.06478577964461176e+05 
Plasma_alpha_thermal_velocity_at_point_375_______________________________ (vel_plasma_alpha_thermal_profile375)_ 7.04261037188370829e+05 
Plasma_alpha_thermal_velocity_at_point_376_______________________________ (vel_plasma_alpha_thermal_profile376)_ 7.02039915227617137e+05 
Plasma_alpha_thermal_velocity_at_point_377_______________________________ (vel_plasma_alpha_thermal_profile377)_ 6.99815302152110147e+05 
Plasma_alpha_thermal_velocity_at_point_378_______________________________ (vel_plasma_alpha_thermal_profile378)_ 6.97587290929653449e+05 
Plasma_alpha_thermal_velocity_at_point_379_______________________________ (vel_plasma_alpha_thermal_profile379)_ 6.95355977383629302e+05 
Plasma_alpha_thermal_velocity_at_point_380_______________________________ (vel_plasma_alpha_thermal_profile380)_ 6.93121460394682712e+05 
Plasma_alpha_thermal_velocity_at_point_381_______________________________ (vel_plasma_alpha_thermal_profile381)_ 6.90883841882530716e+05 
Plasma_alpha_thermal_velocity_at_point_382_______________________________ (vel_plasma_alpha_thermal_profile382)_ 6.88643227012073388e+05 
Plasma_alpha_thermal_velocity_at_point_383_______________________________ (vel_plasma_alpha_thermal_profile383)_ 6.86399724214615184e+05 
Plasma_alpha_thermal_velocity_at_point_384_______________________________ (vel_plasma_alpha_thermal_profile384)_ 6.84153445428322419e+05 
Plasma_alpha_thermal_velocity_at_point_385_______________________________ (vel_plasma_alpha_thermal_profile385)_ 6.81904506043495727e+05 
Plasma_alpha_thermal_velocity_at_point_386_______________________________ (vel_plasma_alpha_thermal_profile386)_ 6.79653025199128664e+05 
Plasma_alpha_thermal_velocity_at_point_387_______________________________ (vel_plasma_alpha_thermal_profile387)_ 6.77399125739232753e+05 
Plasma_alpha_thermal_velocity_at_point_388_______________________________ (vel_plasma_alpha_thermal_profile388)_ 6.75142934486033628e+05 
Plasma_alpha_thermal_velocity_at_point_389_______________________________ (vel_plasma_alpha_thermal_profile389)_ 6.72884582325863768e+05 
Plasma_alpha_thermal_velocity_at_point_390_______________________________ (vel_plasma_alpha_thermal_profile390)_ 6.70624204222351895e+05 
Plasma_alpha_thermal_velocity_at_point_391_______________________________ (vel_plasma_alpha_thermal_profile391)_ 6.68361939610511530e+05 
Plasma_alpha_thermal_velocity_at_point_392_______________________________ (vel_plasma_alpha_thermal_profile392)_ 6.66097932349367882e+05 
Plasma_alpha_thermal_velocity_at_point_393_______________________________ (vel_plasma_alpha_thermal_profile393)_ 6.63832331019220408e+05 
Plasma_alpha_thermal_velocity_at_point_394_______________________________ (vel_plasma_alpha_thermal_profile394)_ 6.61565288923215121e+05 
Plasma_alpha_thermal_velocity_at_point_395_______________________________ (vel_plasma_alpha_thermal_profile395)_ 6.59296964444437996e+05 
Plasma_alpha_thermal_velocity_at_point_396_______________________________ (vel_plasma_alpha_thermal_profile396)_ 6.57027521068490576e+05 
Plasma_alpha_thermal_velocity_at_point_397_______________________________ (vel_plasma_alpha_thermal_profile397)_ 6.54757127634881064e+05 
Plasma_alpha_thermal_velocity_at_point_398_______________________________ (vel_plasma_alpha_thermal_profile398)_ 6.52485958646899788e+05 
Plasma_alpha_thermal_velocity_at_point_399_______________________________ (vel_plasma_alpha_thermal_profile399)_ 6.50214194219349185e+05 
Plasma_alpha_thermal_velocity_at_point_400_______________________________ (vel_plasma_alpha_thermal_profile400)_ 6.47942020563784055e+05 
Plasma_alpha_thermal_velocity_at_point_401_______________________________ (vel_plasma_alpha_thermal_profile401)_ 6.45669629973576986e+05 
Plasma_alpha_thermal_velocity_at_point_402_______________________________ (vel_plasma_alpha_thermal_profile402)_ 6.43397221273422474e+05 
Plasma_alpha_thermal_velocity_at_point_403_______________________________ (vel_plasma_alpha_thermal_profile403)_ 6.41124999896531343e+05 
Plasma_alpha_thermal_velocity_at_point_404_______________________________ (vel_plasma_alpha_thermal_profile404)_ 6.38853178212735802e+05 
Plasma_alpha_thermal_velocity_at_point_405_______________________________ (vel_plasma_alpha_thermal_profile405)_ 6.36581975823716843e+05 
Plasma_alpha_thermal_velocity_at_point_406_______________________________ (vel_plasma_alpha_thermal_profile406)_ 6.34311619698601076e+05 
Plasma_alpha_thermal_velocity_at_point_407_______________________________ (vel_plasma_alpha_thermal_profile407)_ 6.32042344706261065e+05 
Plasma_alpha_thermal_velocity_at_point_408_______________________________ (vel_plasma_alpha_thermal_profile408)_ 6.29774393666958436e+05 
Plasma_alpha_thermal_velocity_at_point_409_______________________________ (vel_plasma_alpha_thermal_profile409)_ 6.27508017928735004e+05 
Plasma_alpha_thermal_velocity_at_point_410_______________________________ (vel_plasma_alpha_thermal_profile410)_ 6.25243477436438319e+05 
Plasma_alpha_thermal_velocity_at_point_411_______________________________ (vel_plasma_alpha_thermal_profile411)_ 6.22981041257357690e+05 
Plasma_alpha_thermal_velocity_at_point_412_______________________________ (vel_plasma_alpha_thermal_profile412)_ 6.20720987980197417e+05 
Plasma_alpha_thermal_velocity_at_point_413_______________________________ (vel_plasma_alpha_thermal_profile413)_ 6.18463605967839481e+05 
Plasma_alpha_thermal_velocity_at_point_414_______________________________ (vel_plasma_alpha_thermal_profile414)_ 6.16209193848594208e+05 
Plasma_alpha_thermal_velocity_at_point_415_______________________________ (vel_plasma_alpha_thermal_profile415)_ 6.13958061056849430e+05 
Plasma_alpha_thermal_velocity_at_point_416_______________________________ (vel_plasma_alpha_thermal_profile416)_ 6.11710528032673639e+05 
Plasma_alpha_thermal_velocity_at_point_417_______________________________ (vel_plasma_alpha_thermal_profile417)_ 6.09466926971790614e+05 
Plasma_alpha_thermal_velocity_at_point_418_______________________________ (vel_plasma_alpha_thermal_profile418)_ 6.07227602129311417e+05 
Plasma_alpha_thermal_velocity_at_point_419_______________________________ (vel_plasma_alpha_thermal_profile419)_ 6.04992910539488075e+05 
Plasma_alpha_thermal_velocity_at_point_420_______________________________ (vel_plasma_alpha_thermal_profile420)_ 6.02763222474979819e+05 
Plasma_alpha_thermal_velocity_at_point_421_______________________________ (vel_plasma_alpha_thermal_profile421)_ 6.00538922037258511e+05 
Plasma_alpha_thermal_velocity_at_point_422_______________________________ (vel_plasma_alpha_thermal_profile422)_ 5.98320407931223395e+05 
Plasma_alpha_thermal_velocity_at_point_423_______________________________ (vel_plasma_alpha_thermal_profile423)_ 5.96108094009906636e+05 
Plasma_alpha_thermal_velocity_at_point_424_______________________________ (vel_plasma_alpha_thermal_profile424)_ 5.93902410019617411e+05 
Plasma_alpha_thermal_velocity_at_point_425_______________________________ (vel_plasma_alpha_thermal_profile425)_ 5.91703802524947561e+05 
Plasma_alpha_thermal_velocity_at_point_426_______________________________ (vel_plasma_alpha_thermal_profile426)_ 5.89512735518411733e+05 
Plasma_alpha_thermal_velocity_at_point_427_______________________________ (vel_plasma_alpha_thermal_profile427)_ 5.87329691453346517e+05 
Plasma_alpha_thermal_velocity_at_point_428_______________________________ (vel_plasma_alpha_thermal_profile428)_ 5.85155172139180941e+05 
Plasma_alpha_thermal_velocity_at_point_429_______________________________ (vel_plasma_alpha_thermal_profile429)_ 5.82989699777062749e+05 
Plasma_alpha_thermal_velocity_at_point_430_______________________________ (vel_plasma_alpha_thermal_profile430)_ 5.80833818095673225e+05 
Plasma_alpha_thermal_velocity_at_point_431_______________________________ (vel_plasma_alpha_thermal_profile431)_ 5.78688093261227943e+05 
Plasma_alpha_thermal_velocity_at_point_432_______________________________ (vel_plasma_alpha_thermal_profile432)_ 5.76553115627702791e+05 
Plasma_alpha_thermal_velocity_at_point_433_______________________________ (vel_plasma_alpha_thermal_profile433)_ 5.74429500654276344e+05 
Plasma_alpha_thermal_velocity_at_point_434_______________________________ (vel_plasma_alpha_thermal_profile434)_ 5.72317890544743044e+05 
Plasma_alpha_thermal_velocity_at_point_435_______________________________ (vel_plasma_alpha_thermal_profile435)_ 5.70218955926203285e+05 
Plasma_alpha_thermal_velocity_at_point_436_______________________________ (vel_plasma_alpha_thermal_profile436)_ 5.68133397592583904e+05 
Plasma_alpha_thermal_velocity_at_point_437_______________________________ (vel_plasma_alpha_thermal_profile437)_ 5.66061948268597131e+05 
Plasma_alpha_thermal_velocity_at_point_438_______________________________ (vel_plasma_alpha_thermal_profile438)_ 5.64005374861291028e+05 
Plasma_alpha_thermal_velocity_at_point_439_______________________________ (vel_plasma_alpha_thermal_profile439)_ 5.61964480676501873e+05 
Plasma_alpha_thermal_velocity_at_point_440_______________________________ (vel_plasma_alpha_thermal_profile440)_ 5.59940108095364878e+05 
Plasma_alpha_thermal_velocity_at_point_441_______________________________ (vel_plasma_alpha_thermal_profile441)_ 5.57933141155945254e+05 
Plasma_alpha_thermal_velocity_at_point_442_______________________________ (vel_plasma_alpha_thermal_profile442)_ 5.55944508814582136e+05 
Plasma_alpha_thermal_velocity_at_point_443_______________________________ (vel_plasma_alpha_thermal_profile443)_ 5.53975188467509462e+05 
Plasma_alpha_thermal_velocity_at_point_444_______________________________ (vel_plasma_alpha_thermal_profile444)_ 5.52026209851710009e+05 
Plasma_alpha_thermal_velocity_at_point_445_______________________________ (vel_plasma_alpha_thermal_profile445)_ 5.50098659156323178e+05 
Plasma_alpha_thermal_velocity_at_point_446_______________________________ (vel_plasma_alpha_thermal_profile446)_ 5.48193684489908163e+05 
Plasma_alpha_thermal_velocity_at_point_447_______________________________ (vel_plasma_alpha_thermal_profile447)_ 5.46312501085043536e+05 
Plasma_alpha_thermal_velocity_at_point_448_______________________________ (vel_plasma_alpha_thermal_profile448)_ 5.44456397919802694e+05 
Plasma_alpha_thermal_velocity_at_point_449_______________________________ (vel_plasma_alpha_thermal_profile449)_ 5.42626745273704641e+05 
Plasma_alpha_thermal_velocity_at_point_450_______________________________ (vel_plasma_alpha_thermal_profile450)_ 5.40825003199520987e+05 
Plasma_alpha_thermal_velocity_at_point_451_______________________________ (vel_plasma_alpha_thermal_profile451)_ 5.39052731666508247e+05 
Plasma_alpha_thermal_velocity_at_point_452_______________________________ (vel_plasma_alpha_thermal_profile452)_ 5.37311602469279664e+05 
Plasma_alpha_thermal_velocity_at_point_453_______________________________ (vel_plasma_alpha_thermal_profile453)_ 5.35603413357366459e+05 
Plasma_alpha_thermal_velocity_at_point_454_______________________________ (vel_plasma_alpha_thermal_profile454)_ 5.33930104864869383e+05 
Plasma_alpha_thermal_velocity_at_point_455_______________________________ (vel_plasma_alpha_thermal_profile455)_ 5.32293781064341660e+05 
Plasma_alpha_thermal_velocity_at_point_456_______________________________ (vel_plasma_alpha_thermal_profile456)_ 5.30696734642738826e+05 
Plasma_alpha_thermal_velocity_at_point_457_______________________________ (vel_plasma_alpha_thermal_profile457)_ 5.29141478484104387e+05 
Plasma_alpha_thermal_velocity_at_point_458_______________________________ (vel_plasma_alpha_thermal_profile458)_ 5.27630785541413701e+05 
Plasma_alpha_thermal_velocity_at_point_459_______________________________ (vel_plasma_alpha_thermal_profile459)_ 5.26167739808265935e+05 
Plasma_alpha_thermal_velocity_at_point_460_______________________________ (vel_plasma_alpha_thermal_profile460)_ 5.24755803992539761e+05 
Plasma_alpha_thermal_velocity_at_point_461_______________________________ (vel_plasma_alpha_thermal_profile461)_ 5.23398909854627564e+05 
Plasma_alpha_thermal_velocity_at_point_462_______________________________ (vel_plasma_alpha_thermal_profile462)_ 5.22101583957801573e+05 
Plasma_alpha_thermal_velocity_at_point_463_______________________________ (vel_plasma_alpha_thermal_profile463)_ 5.20869127217552741e+05 
Plasma_alpha_thermal_velocity_at_point_464_______________________________ (vel_plasma_alpha_thermal_profile464)_ 5.19707884057062329e+05 
Plasma_alpha_thermal_velocity_at_point_465_______________________________ (vel_plasma_alpha_thermal_profile465)_ 5.18625666517058387e+05 
Plasma_alpha_thermal_velocity_at_point_466_______________________________ (vel_plasma_alpha_thermal_profile466)_ 5.17632473313995462e+05 
Plasma_alpha_thermal_velocity_at_point_467_______________________________ (vel_plasma_alpha_thermal_profile467)_ 5.16741834642309113e+05 
Plasma_alpha_thermal_velocity_at_point_468_______________________________ (vel_plasma_alpha_thermal_profile468)_ 5.15973732695815212e+05 
Plasma_alpha_thermal_velocity_at_point_469_______________________________ (vel_plasma_alpha_thermal_profile469)_ 5.15362827400950540e+05 
Plasma_alpha_thermal_velocity_at_point_470_______________________________ (vel_plasma_alpha_thermal_profile470)_ 5.15008935086288897e+05 
