# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+ge19043da6" 
Date_of_run______________________________________________________________ (date)_________________________ "30/06/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "09:00" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________      "SQuID" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/stellarator_helias.IN.DAT" 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________            6 
# Numerics #
# PROCESS found a feasible solution #
Error_flag_______________________________________________________________ (ifail)________________________            1 
Number_of_iteration_variables____________________________________________ (nvar)_________________________            8 
Number_of_constraints_(total)____________________________________________ (neqns+nineqns)________________           14 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________            6 
Objective_function_name__________________________________________________ (objf_name)____________________ "Cost of electricity" 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_320)_ 2.45153076439571542e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_321)_ 2.45094251470540527e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_322)_ 2.45034984611134981e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_323)_ 2.44975239074459452e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_324)_ 2.44914996184004607e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_325)_ 2.44854296453346691e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_326)_ 2.44793134923193882e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_327)_ 2.44731506547491655e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_328)_ 2.44669406191415746e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_329)_ 2.44606828629306747e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_330)_ 2.44543768542543773e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_331)_ 2.44480220517355704e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_332)_ 2.44416179042567236e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_333)_ 2.44351725502867758e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_334)_ 2.44286797201511732e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_335)_ 2.44221359227523465e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_336)_ 2.44155405666846512e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_337)_ 2.44088930495888654e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_338)_ 2.44021927578830145e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_339)_ 2.43954390664849257e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_340)_ 2.43886313385260785e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_341)_ 2.43817689250565266e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_342)_ 2.43757051489060999e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_343)_ 2.43698880368218553e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_344)_ 2.43640236223567399e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_345)_ 2.43581113212636033e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_346)_ 2.43521505378642864e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_347)_ 2.43461406647521628e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_348)_ 2.43400810824848897e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_349)_ 2.43339711592670618e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_350)_ 2.43273705749256912e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_351)_ 2.43199106167064691e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_352)_ 2.43123878407092420e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_353)_ 2.43048014248759010e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_354)_ 2.42971505302089561e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_355)_ 2.42894343003063291e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_356)_ 2.42816518608800536e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_357)_ 2.42738023192582020e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_358)_ 2.42665703276897737e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_359)_ 2.42599143114645166e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_360)_ 2.42532000435244690e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_361)_ 2.42464267141721805e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_362)_ 2.42395934960820050e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_363)_ 2.42326995437876995e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_364)_ 2.42257439931512373e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_365)_ 2.42189815635511536e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_366)_ 2.42133208480485784e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_367)_ 2.42076087259509052e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_368)_ 2.42018444422134493e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_369)_ 2.41960272244930401e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_370)_ 2.41901562826181369e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_371)_ 2.41842308080384676e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_372)_ 2.41778168533258153e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_373)_ 2.41702856837206319e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_374)_ 2.41626833141092625e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_375)_ 2.41550086367019219e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_376)_ 2.41472605169216550e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_377)_ 2.41394377925371373e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_378)_ 2.41315392727600582e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_379)_ 2.41248472196898369e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_380)_ 2.41183994605190470e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_381)_ 2.41118880157962749e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_382)_ 2.41053118329005400e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_383)_ 2.40986698322584800e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_384)_ 2.40919609064192635e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_385)_ 2.40863736546889911e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_386)_ 2.40812186874048102e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_387)_ 2.40760106927300299e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_388)_ 2.40707487452356688e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_389)_ 2.40654318945337096e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_390)_ 2.40600591643738575e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_391)_ 2.40528544657542724e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_392)_ 2.40455531562438054e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_393)_ 2.40381733814158096e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_394)_ 2.40307136915370414e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_395)_ 2.40231725955677184e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_396)_ 2.40166765676115652e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_397)_ 2.40109213834011754e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_398)_ 2.40051018848973605e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_399)_ 2.39992168231474885e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_400)_ 2.39932649118537178e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_401)_ 2.39872209088059165e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_402)_ 2.39810784198504550e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_403)_ 2.39748643671063455e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_404)_ 2.39685772864981708e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_405)_ 2.39622156678927674e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_406)_ 2.39558190135277620e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_407)_ 2.39493669583974587e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_408)_ 2.39428363103432496e+01 OP 
