# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g311e5b343" 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_447)_ 1.68218806616411527e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_448)_ 1.67868345280360920e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_449)_ 1.67495930885710216e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_450)_ 1.67125109729421055e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_451)_ 1.66780107376487443e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_452)_ 1.66427580335534806e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_453)_ 1.66066431883372232e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_454)_ 1.65697022496764639e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_455)_ 1.65320316662911395e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_456)_ 1.64935146482309420e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_457)_ 1.64573576443900933e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_458)_ 1.64220647674660043e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_459)_ 1.63855880297677530e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_460)_ 1.63480181532813518e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_461)_ 1.63140019033190775e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_462)_ 1.62802889351488425e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_463)_ 1.62515131153093684e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_464)_ 1.62218819802163097e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_465)_ 1.61911491215271113e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_466)_ 1.61638047076533944e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_467)_ 1.61379954854194096e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_468)_ 1.61109226231254112e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_469)_ 1.60873189107090226e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_470)_ 1.60658288227236348e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_471)_ 1.60436937810948343e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_472)_ 1.60272220550702400e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_473)_ 1.60112732514558225e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_474)_ 1.59946421508497334e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_475)_ 1.59774750455237484e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_476)_ 1.59597697314607458e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_477)_ 1.59504077400365496e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_478)_ 1.59312605286290641e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_479)_ 1.59203713101637856e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_480)_ 1.59092014854762915e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_481)_ 1.58882861595062810e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_482)_ 1.58726470208812813e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_483)_ 1.58536802098543941e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_484)_ 1.58207503711192565e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_485)_ 1.57878231645205247e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_486)_ 1.57324620904125130e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_487)_ 1.56448217387032411e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_488)_ 1.54934083975588717e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_489)_ 1.52348703609857132e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_490)_ 1.47449541543046578e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_491)_ 1.39174059509142332e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_492)_ 1.28517947843334088e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_493)_ 1.18863775826193674e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_494)_ 1.10908517540907976e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_495)_ 1.02922303620246414e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_496)_ 9.30039390102694696e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_497)_ 8.35069788580502070e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_498)_ 7.98529585239679207e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_499)_ 5.76456094948768349e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_500)_ 2.03700000000000018e-03 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_0)___ 2.54333280091821372e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_1)___ 2.54333244077421732e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_2)___ 2.54333136033358471e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_3)___ 2.54332955957038465e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_4)___ 2.54332703844139516e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_5)___ 2.54332379688610253e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_6)___ 2.54331983482669379e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_7)___ 2.54331515216805180e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_8)___ 2.54330974879774701e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_9)___ 2.54330362458603005e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_10)__ 2.54329677938581860e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_11)__ 2.54328921303268842e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_12)__ 2.54328092534485783e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_13)__ 2.54327191612317556e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_14)__ 2.54326218515110227e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_15)__ 2.54325173219469498e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_16)__ 2.54324055700258711e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_17)__ 2.54322865930596969e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_18)__ 2.54321603881856859e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_19)__ 2.54320269523662184e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_20)__ 2.54318862823885539e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_21)__ 2.54317383748645724e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_22)__ 2.54315832262305008e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_23)__ 2.54314208327466247e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_24)__ 2.54312511904969938e+01 OP 
