# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g0c2c6b127" 
Date_of_run______________________________________________________________ (date)_________________________ "16/04/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "09:10" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________ "EU-DEMO LAR 2023 baseline" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/low_aspect_ratio_DEMO.IN.DAT" 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________          -14 
# Numerics #
# PROCESS found a feasible solution #
Major_radius_(m)_________________________________________________________ (rmajor)_______________________ 8.59999999998214726e+00 
Minor_radius_(m)_________________________________________________________ (rminor)_______________________ 3.07142857142219583e+00 OP 
Aspect_ratio_____________________________________________________________ (aspect)_______________________ 2.79999999999999982e+00 
Plasma_squareness________________________________________________________ (plasma_square)________________ 0.00000000000000000e+00 IP
Elongation,_X-point_(calculated_from_aspect_ratio_and_stability_margin)__ (kappa)________________________ 1.94778141324450682e+00 OP 
Elongation,_95%_surface_(calculated_from_kappa)__________________________ (kappa95)______________________ 1.73909054753973802e+00 OP 
Triangularity,_X-point_(input_value_used)________________________________ (triang)_______________________ 5.00000000000000000e-01 IP 
Triangularity,_95%_surface_(calculated_from_triang)______________________ (triang95)_____________________ 3.33333333333333315e-01 OP 
Plasma_poloidal_perimeter_(m)____________________________________________ (len_plasma_poloidal)__________ 2.87265837347338007e+01 OP 
Plasma_cross-sectional_area_(m²)_________________________________________ (a_plasma_poloidal)____________ 5.32068896801113382e+01 OP 
Plasma_surface_area_(m²)_________________________________________________ (a_plasma_surface)_____________ 1.49897115794752926e+03 OP 
Plasma_volume_(m³)_______________________________________________________ (vol_plasma)___________________ 2.80519656224649134e+03 OP 
Plasma_current_scaling_law_used__________________________________________ (i_plasma_current)_____________            4 
Plasma_current_(MA)______________________________________________________ (plasma_current_MA)____________ 1.88427033778028665e+01 OP 
Peng_analytic_fit________________________________________________________ (c_plasma_peng_analytic)_______ 1.90702279881015122e+07 OP 
Peng_divertor_scaling____________________________________________________ (c_plasma_peng_double_null)____ 1.99261128772273697e+07 OP 
Simple_ITER_scaling_(cylindrical_case)___________________________________ (c_plasma_cyclindrical)________ 6.70425486047693063e+06 OP 
IPDG89_scaling___________________________________________________________ (c_plasma_ipdg89)______________ 1.88427033778028674e+07 OP 
Todd_empirical_scaling_I_________________________________________________ (c_plasma_todd_empirical_i)____ 2.17273285231660418e+07 OP 
Todd_empirical_scaling_II________________________________________________ (c_plasma_todd_empirical_ii)___ 2.51313436541799158e+07 OP 
Connor-Hastie_model______________________________________________________ (c_plasma_connor_hastie)_______ 1.97073358719785251e+07 OP 
Sauter_scaling___________________________________________________________ (c_plasma_sauter)______________ 2.31269668975375630e+07 OP 
FIESTA_ST_scaling________________________________________________________ (c_plasma_fiesta_st)___________ 1.66677086803225353e+07 OP 
Current_density_profile_factor___________________________________________ (alphaj)_______________________ 1.00000000000000000e+00 
J._Wesson_plasma_current_profile_index___________________________________ (alphaj_wesson)________________ 1.92176907757266324e+00 OP 
On-axis_plasma_current_density_(A/m2)____________________________________ (j_plasma_on_axis)_____________ 5.31210436028726748e+05 OP 
Safety_factor_on_axis____________________________________________________ (q0)___________________________ 1.00000000000000000e+00 
Safety_factor_at_95%_flux_surface________________________________________ (q95)__________________________ 3.60000000001791109e+00 
Cylindrical_safety_factor_(qcyl)_________________________________________ (qstar)________________________ 2.92176907757266324e+00 OP 
Plasma_normalised_internal_inductance____________________________________ (ind_plasma_internal_norm)_____ 1.20999999999999996e+00 OP 
# Plasma magnetic fields #
Vertical_field_at_plasma_(T)_____________________________________________ (b_plasma_vertical_required)___ -7.25596601679110109e-01 OP 
Vacuum_toroidal_field_at_R_(T)___________________________________________ (b_plasma_toroidal_on_axis)____ 4.40048579693890840e+00 
Toroidal_field_at_plasma_inboard_(T)_____________________________________ (b_plasma_inboard_toroidal)____ 6.84520012857163529e+00 
Toroidal_field_at_plasma_outboard_(T)____________________________________ (b_plasma_outboard_toroidal)___ 3.24246321879709010e+00 
Toroidal_field_in_plasma_at_point_0______________________________________ b_plasma_toroidal_profile0_____ 6.84520012857163529e+00 
Toroidal_field_in_plasma_at_point_1______________________________________ b_plasma_toroidal_profile1_____ 6.83761037346733236e+00 
Toroidal_field_in_plasma_at_point_2______________________________________ b_plasma_toroidal_profile2_____ 6.83003743031364152e+00 
Toroidal_field_in_plasma_at_point_3______________________________________ b_plasma_toroidal_profile3_____ 6.82248124331252015e+00 
Toroidal_field_in_plasma_at_point_4______________________________________ b_plasma_toroidal_profile4_____ 6.81494175691257276e+00 
Toroidal_field_in_plasma_at_point_5______________________________________ b_plasma_toroidal_profile5_____ 6.80741891580768943e+00 
Toroidal_field_in_plasma_at_point_6______________________________________ b_plasma_toroidal_profile6_____ 6.79991266493570023e+00 
Toroidal_field_in_plasma_at_point_7______________________________________ b_plasma_toroidal_profile7_____ 6.79242294947701986e+00 
Toroidal_field_in_plasma_at_point_8______________________________________ b_plasma_toroidal_profile8_____ 6.78494971485332421e+00 
Toroidal_field_in_plasma_at_point_9______________________________________ b_plasma_toroidal_profile9_____ 6.77749290672621907e+00 
Toroidal_field_in_plasma_at_point_10_____________________________________ b_plasma_toroidal_profile10____ 6.77005247099592378e+00 
Toroidal_field_in_plasma_at_point_11_____________________________________ b_plasma_toroidal_profile11____ 6.76262835379996385e+00 
Toroidal_field_in_plasma_at_point_12_____________________________________ b_plasma_toroidal_profile12____ 6.75522050151187070e+00 
Toroidal_field_in_plasma_at_point_13_____________________________________ b_plasma_toroidal_profile13____ 6.74782886073989108e+00 
Toroidal_field_in_plasma_at_point_14_____________________________________ b_plasma_toroidal_profile14____ 6.74045337832570368e+00 
Toroidal_field_in_plasma_at_point_15_____________________________________ b_plasma_toroidal_profile15____ 6.73309400134314462e+00 
Toroidal_field_in_plasma_at_point_16_____________________________________ b_plasma_toroidal_profile16____ 6.72575067709694263e+00 
Toroidal_field_in_plasma_at_point_17_____________________________________ b_plasma_toroidal_profile17____ 6.71842335312145877e+00 
Toroidal_field_in_plasma_at_point_18_____________________________________ b_plasma_toroidal_profile18____ 6.71111197717943941e+00 
Toroidal_field_in_plasma_at_point_19_____________________________________ b_plasma_toroidal_profile19____ 6.70381649726077455e+00 
Toroidal_field_in_plasma_at_point_20_____________________________________ b_plasma_toroidal_profile20____ 6.69653686158126504e+00 
Toroidal_field_in_plasma_at_point_21_____________________________________ b_plasma_toroidal_profile21____ 6.68927301858139334e+00 
Toroidal_field_in_plasma_at_point_22_____________________________________ b_plasma_toroidal_profile22____ 6.68202491692511202e+00 
Toroidal_field_in_plasma_at_point_23_____________________________________ b_plasma_toroidal_profile23____ 6.67479250549863234e+00 
Toroidal_field_in_plasma_at_point_24_____________________________________ b_plasma_toroidal_profile24____ 6.66757573340921894e+00 
Toroidal_field_in_plasma_at_point_25_____________________________________ b_plasma_toroidal_profile25____ 6.66037454998400147e+00 
Toroidal_field_in_plasma_at_point_26_____________________________________ b_plasma_toroidal_profile26____ 6.65318890476878533e+00 
Toroidal_field_in_plasma_at_point_27_____________________________________ b_plasma_toroidal_profile27____ 6.64601874752687483e+00 
Toroidal_field_in_plasma_at_point_28_____________________________________ b_plasma_toroidal_profile28____ 6.63886402823790167e+00 
Toroidal_field_in_plasma_at_point_29_____________________________________ b_plasma_toroidal_profile29____ 6.63172469709666235e+00 
Toroidal_field_in_plasma_at_point_30_____________________________________ b_plasma_toroidal_profile30____ 6.62460070451196259e+00 
Toroidal_field_in_plasma_at_point_31_____________________________________ b_plasma_toroidal_profile31____ 6.61749200110546898e+00 
Toroidal_field_in_plasma_at_point_32_____________________________________ b_plasma_toroidal_profile32____ 6.61039853771056585e+00 
Toroidal_field_in_plasma_at_point_33_____________________________________ b_plasma_toroidal_profile33____ 6.60332026537122463e+00 
Toroidal_field_in_plasma_at_point_34_____________________________________ b_plasma_toroidal_profile34____ 6.59625713534087765e+00 
Toroidal_field_in_plasma_at_point_35_____________________________________ b_plasma_toroidal_profile35____ 6.58920909908129815e+00 
Toroidal_field_in_plasma_at_point_36_____________________________________ b_plasma_toroidal_profile36____ 6.58217610826148647e+00 
Toroidal_field_in_plasma_at_point_37_____________________________________ b_plasma_toroidal_profile37____ 6.57515811475656875e+00 
Toroidal_field_in_plasma_at_point_38_____________________________________ b_plasma_toroidal_profile38____ 6.56815507064670001e+00 
Toroidal_field_in_plasma_at_point_39_____________________________________ b_plasma_toroidal_profile39____ 6.56116692821596548e+00 
Toroidal_field_in_plasma_at_point_40_____________________________________ b_plasma_toroidal_profile40____ 6.55419363995130855e+00 
Toroidal_field_in_plasma_at_point_41_____________________________________ b_plasma_toroidal_profile41____ 6.54723515854144456e+00 
Toroidal_field_in_plasma_at_point_42_____________________________________ b_plasma_toroidal_profile42____ 6.54029143687579495e+00 
Toroidal_field_in_plasma_at_point_43_____________________________________ b_plasma_toroidal_profile43____ 6.53336242804342326e+00 
Toroidal_field_in_plasma_at_point_44_____________________________________ b_plasma_toroidal_profile44____ 6.52644808533197907e+00 
Toroidal_field_in_plasma_at_point_45_____________________________________ b_plasma_toroidal_profile45____ 6.51954836222664813e+00 
Toroidal_field_in_plasma_at_point_46_____________________________________ b_plasma_toroidal_profile46____ 6.51266321240910973e+00 
Toroidal_field_in_plasma_at_point_47_____________________________________ b_plasma_toroidal_profile47____ 6.50579258975650010e+00 
Toroidal_field_in_plasma_at_point_48_____________________________________ b_plasma_toroidal_profile48____ 6.49893644834037953e+00 
Toroidal_field_in_plasma_at_point_49_____________________________________ b_plasma_toroidal_profile49____ 6.49209474242571449e+00 
Toroidal_field_in_plasma_at_point_50_____________________________________ b_plasma_toroidal_profile50____ 6.48526742646985621e+00 
Toroidal_field_in_plasma_at_point_51_____________________________________ b_plasma_toroidal_profile51____ 6.47845445512153262e+00 
Toroidal_field_in_plasma_at_point_52_____________________________________ b_plasma_toroidal_profile52____ 6.47165578321984114e+00 
Toroidal_field_in_plasma_at_point_53_____________________________________ b_plasma_toroidal_profile53____ 6.46487136579325483e+00 
Toroidal_field_in_plasma_at_point_54_____________________________________ b_plasma_toroidal_profile54____ 6.45810115805863028e+00 
Toroidal_field_in_plasma_at_point_55_____________________________________ b_plasma_toroidal_profile55____ 6.45134511542021816e+00 
Toroidal_field_in_plasma_at_point_56_____________________________________ b_plasma_toroidal_profile56____ 6.44460319346868715e+00 
Toroidal_field_in_plasma_at_point_57_____________________________________ b_plasma_toroidal_profile57____ 6.43787534798015049e+00 
Toroidal_field_in_plasma_at_point_58_____________________________________ b_plasma_toroidal_profile58____ 6.43116153491520137e+00 
Toroidal_field_in_plasma_at_point_59_____________________________________ b_plasma_toroidal_profile59____ 6.42446171041794667e+00 
Toroidal_field_in_plasma_at_point_60_____________________________________ b_plasma_toroidal_profile60____ 6.41777583081505565e+00 
Toroidal_field_in_plasma_at_point_61_____________________________________ b_plasma_toroidal_profile61____ 6.41110385261481053e+00 
Toroidal_field_in_plasma_at_point_62_____________________________________ b_plasma_toroidal_profile62____ 6.40444573250616500e+00 
Toroidal_field_in_plasma_at_point_63_____________________________________ b_plasma_toroidal_profile63____ 6.39780142735780277e+00 
Toroidal_field_in_plasma_at_point_64_____________________________________ b_plasma_toroidal_profile64____ 6.39117089421721030e+00 
