# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g6a094a90d" 
Date_of_run______________________________________________________________ (date)_________________________ "17/07/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "15:49" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________      "SQuID" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/stellarator_helias.IN.DAT" 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________            6 
# Numerics #
Error_flag_______________________________________________________________ (ifail)________________________            2 
# PROCESS COULD NOT FIND A FEASIBLE SOLUTION #
Number_of_iteration_variables____________________________________________ (nvar)_________________________            8 
Number_of_constraints_(total)____________________________________________ (neqns+nineqns)________________           14 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________            6 
Objective_function_name__________________________________________________ (objf_name)____________________ "Cost of electricity" 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_374)_ 3.30420658205661795e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_375)_ 3.30251815302700322e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_376)_ 3.30081356667534465e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_377)_ 3.29909256731075047e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_378)_ 3.29735489295979320e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_379)_ 3.29547190938311232e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_380)_ 3.29353758163187607e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_381)_ 3.29158414821504408e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_382)_ 3.28961129334632361e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_383)_ 3.28761869315370490e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_384)_ 3.28560601540194099e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_385)_ 3.28332848810893054e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_386)_ 3.28092283670964591e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_387)_ 3.27849243919474915e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_388)_ 3.27603686369738014e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_389)_ 3.27355566670313252e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_390)_ 3.27104839262853631e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_391)_ 3.26816548786494181e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_392)_ 3.26524496406075428e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_393)_ 3.26229305412955668e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_394)_ 3.25930917817804868e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_395)_ 3.25629273979031950e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_396)_ 3.25292317739041081e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_397)_ 3.24927822739049716e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_398)_ 3.24559254500474808e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_399)_ 3.24186533922982960e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_400)_ 3.23809579541044315e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_401)_ 3.23408587213931824e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_402)_ 3.22978612987049374e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_403)_ 3.22543629294961747e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_404)_ 3.22103533652389373e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_405)_ 3.21658220350011135e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_406)_ 3.21155266865185283e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_407)_ 3.20617595604326695e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_408)_ 3.20073374933142532e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_409)_ 3.19522463330284623e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_410)_ 3.18957240659392731e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_411)_ 3.18272884877900424e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_412)_ 3.17579871261867481e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_413)_ 3.16878003961771348e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_414)_ 3.16167080328511965e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_415)_ 3.15357684061291295e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_416)_ 3.14510327952385218e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_417)_ 3.13651697707306205e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_418)_ 3.12781522487836945e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_419)_ 3.11798226293095553e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_420)_ 3.10753278732014984e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_421)_ 3.09693816764675169e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_422)_ 3.08619473593948150e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_423)_ 3.07402188636640652e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_424)_ 3.06134743238448692e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_425)_ 3.04848869941429612e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_426)_ 3.03516898959294892e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_427)_ 3.01961852723276500e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_428)_ 3.00383364229213043e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_429)_ 2.98780782070309527e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_430)_ 2.97040111559861764e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_431)_ 2.95208317840993679e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_432)_ 2.93347464318258240e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_433)_ 2.91434136970399535e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_434)_ 2.89445175421011172e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_435)_ 2.87423354490106568e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_436)_ 2.85375865435239717e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_437)_ 2.83324912495113139e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_438)_ 2.81238596841740254e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_439)_ 2.79162908963698300e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_440)_ 2.77212685723639112e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_441)_ 2.75227285349600415e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_442)_ 2.73303190580140658e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_443)_ 2.71496979465182733e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_444)_ 2.69656596889485733e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_445)_ 2.68054743227772825e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_446)_ 2.66539392956131742e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_447)_ 2.65031247126289173e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_448)_ 2.63740256573778034e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_449)_ 2.62422646344595520e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_450)_ 2.61299642961231164e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_451)_ 2.60256611341132391e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_452)_ 2.59261430912877522e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_453)_ 2.58359931425558713e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_454)_ 2.57479111072546516e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_455)_ 2.56775291841208499e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_456)_ 2.56060437986181810e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_457)_ 2.55414221631802896e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_458)_ 2.54763587464863228e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_459)_ 2.54248116996149705e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_460)_ 2.53726085095434826e+01 OP 
