# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g70d8d824c" 
Date_of_run______________________________________________________________ (date)_________________________ "10/09/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "09:22" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________      "SQuID" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/stellarator_helias.IN.DAT" 
Optimisation_switch______________________________________________________ (i_process_run_mode)___________            1 
Figure_of_merit_switch___________________________________________________ (i_figure_merit)_______________            6 
# Numerics #
# PROCESS found a feasible solution #
Error_flag_______________________________________________________________ (ifail)________________________            1 
Number_of_iteration_variables____________________________________________ (n_iteration_variables)________            8 
Number_of_constraints_(total)____________________________________________ (n_equality_constraints+n_inequality_constraints)_           14 
Optimisation_switch______________________________________________________ (i_process_run_mode)___________            1 
Figure_of_merit_switch___________________________________________________ (i_figure_merit)_______________            6 
Objective_function_name__________________________________________________ (objf_name)____________________ "Cost of electricity" 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_115)_ 2.47026115982982937e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_116)_ 2.46896904967639834e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_117)_ 2.46765510865671303e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_118)_ 2.46632032584466501e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_119)_ 2.46496201521587395e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_120)_ 2.46358208044034406e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_121)_ 2.46217749088775939e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_122)_ 2.46074941836947829e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_123)_ 2.45929578848546484e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_124)_ 2.45780965409322114e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_125)_ 2.45629477649005352e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_126)_ 2.45475971303651157e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_127)_ 2.45319802775609865e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_128)_ 2.45159800898245770e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_129)_ 2.44996671534876533e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_130)_ 2.44831304282585833e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_131)_ 2.44675143863788591e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_132)_ 2.44560444761019262e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_133)_ 2.44415077121611652e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_134)_ 2.44235828458557052e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_135)_ 2.44053598157039708e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_136)_ 2.43878499864230953e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_137)_ 2.43751726315688053e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_138)_ 2.43583881351305749e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_139)_ 2.43390890781508915e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_140)_ 2.43255820113824299e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_141)_ 2.43077994246753200e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_142)_ 2.42878977446749040e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_143)_ 2.42735516127233630e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_144)_ 2.42588995429589147e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_145)_ 2.42408896112737295e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_146)_ 2.42186179844916047e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_147)_ 2.42029548771360403e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_148)_ 2.41869161576851788e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_149)_ 2.41704818421588570e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_150)_ 2.41536860479381943e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_151)_ 2.41365454312390355e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_152)_ 2.41189408799649883e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_153)_ 2.41008352184246348e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_154)_ 2.40911814004487788e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_155)_ 2.40733352844054984e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_156)_ 2.40538649034983827e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_157)_ 2.40418913467410462e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_158)_ 2.40233591613945343e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_159)_ 2.40111428618827674e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_160)_ 2.39904132660182228e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_161)_ 2.39781512869537252e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_162)_ 2.39575388629610622e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_163)_ 2.39457174164797095e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_164)_ 2.39270261043098813e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_165)_ 2.39108647615335066e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_166)_ 2.38978852873273340e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_167)_ 2.38788787795978124e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_168)_ 2.38606055535873836e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_169)_ 2.38462563366782625e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_170)_ 2.38312754984737367e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_171)_ 2.38057881801358491e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_172)_ 2.37897127185509945e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_173)_ 2.37731094785626667e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_174)_ 2.37457787212369169e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_175)_ 2.37252343772257746e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_176)_ 2.36974443454316877e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_177)_ 2.36589279559756243e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_178)_ 2.36266109693477269e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_179)_ 2.35831175652074343e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_180)_ 2.35272973378199133e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_181)_ 2.34582531199922926e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_182)_ 2.33659356031607608e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_183)_ 2.32554923471055730e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_184)_ 2.30970464684349786e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_185)_ 2.28704732270787865e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_186)_ 2.25510036843399391e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_187)_ 2.20971414465158453e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_188)_ 2.14467425223195534e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_189)_ 2.06403962811845325e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_190)_ 1.97759907035614013e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_191)_ 1.89899844586223381e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_192)_ 1.82859007785369627e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_193)_ 1.76117630514705965e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_194)_ 1.69505982472953463e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_195)_ 1.64000540066319722e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_196)_ 1.60201351674623709e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_197)_ 1.55433360034448498e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_198)_ 1.11734220289081581e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_199)_ 7.09442139599767785e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_200)_ 4.29200000000000024e-05 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_0)__ 2.68991917877705404e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_1)__ 2.68991544691128048e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_2)__ 2.68990425075414095e+01 OP 
